account_id,relationship_id,product,sub_type,monthly_volume,unit_price,monthly_card_spend,monthly_revenue,ecr_offset_pct
PM01808,R406,Payments,Lockbox,325,0.65,0.0,211.25,0.42
PM01809,R225,Payments,Remote Deposit Capture,70,0.2,0.0,14.0,0.27
PM01810,R093,Payments,Lockbox,164,0.65,0.0,106.6,0.27
PM01811,R223,Payments,Account Reconciliation,327,0.05,0.0,16.35,0.29
PM01812,R194,Payments,Remote Deposit Capture,142,0.2,0.0,28.4,0.04
PM01813,R496,Payments,Account Reconciliation,4889,0.05,0.0,244.45,0.16
PM01814,R479,Payments,Lockbox,212,0.65,0.0,137.8,0.3
PM01815,R003,Payments,Lockbox,3551,0.65,0.0,2308.15,0.24
PM01816,R466,Payments,Commercial Card,0,0.0,434800.0,5435.0,0.0
PM01817,R332,Payments,Remote Deposit Capture,402,0.2,0.0,80.4,0.05
PM01818,R201,Payments,Wire Transfer,55,18.0,0.0,990.0,0.29
PM01819,R241,Payments,RTP / Instant,270,0.45,0.0,121.5,0.38
PM01820,R121,Payments,Lockbox,218,0.65,0.0,141.7,0.3
PM01821,R010,Payments,Account Reconciliation,2668,0.05,0.0,133.4,0.03
PM01822,R004,Payments,Wire Transfer,246,18.0,0.0,4428.0,0.3
PM01823,R297,Payments,Lockbox,370,0.65,0.0,240.5,0.38
PM01824,R315,Payments,Wire Transfer,70,18.0,0.0,1260.0,0.07
PM01825,R349,Payments,Commercial Card,0,0.0,113500.0,1418.75,0.0
PM01826,R293,Payments,Wire Transfer,12,18.0,0.0,216.0,0.22
PM01827,R135,Payments,ACH Origination,634,0.12,0.0,76.08,0.1
PM01828,R131,Payments,Lockbox,224,0.65,0.0,145.6,0.2
PM01829,R338,Payments,ACH Origination,5220,0.12,0.0,626.4,0.19
PM01830,R357,Payments,RTP / Instant,216,0.45,0.0,97.2,0.26
PM01831,R005,Payments,Remote Deposit Capture,363,0.2,0.0,72.6,0.34
PM01832,R481,Payments,Account Reconciliation,1062,0.05,0.0,53.1,0.04
PM01833,R267,Payments,Commercial Card,0,0.0,125500.0,1568.75,0.0
PM01834,R019,Payments,Lockbox,575,0.65,0.0,373.75,0.29
PM01835,R286,Payments,Account Reconciliation,787,0.05,0.0,39.35,0.06
PM01836,R162,Payments,ACH Origination,3616,0.12,0.0,433.92,0.3
PM01837,R058,Payments,Lockbox,406,0.65,0.0,263.9,0.3
PM01838,R002,Payments,Lockbox,1776,0.65,0.0,1154.4,0.15
PM01839,R008,Payments,ACH Origination,10761,0.12,0.0,1291.32,0.44
PM01840,R108,Payments,ACH Origination,3425,0.12,0.0,411.0,0.21
PM01841,R063,Payments,Lockbox,661,0.65,0.0,429.65,0.43
PM01842,R323,Payments,Wire Transfer,50,18.0,0.0,900.0,0.08
PM01843,R424,Payments,Remote Deposit Capture,170,0.2,0.0,34.0,0.42
PM01844,R488,Payments,Wire Transfer,17,18.0,0.0,306.0,0.26
PM01845,R451,Payments,ACH Origination,2393,0.12,0.0,287.16,0.45
PM01846,R114,Payments,Account Reconciliation,558,0.05,0.0,27.9,0.27
PM01847,R472,Payments,Lockbox,452,0.65,0.0,293.8,0.42
PM01848,R207,Payments,Lockbox,174,0.65,0.0,113.1,0.16
PM01849,R003,Payments,RTP / Instant,8514,0.45,0.0,3831.3,0.28
PM01850,R058,Payments,ACH Origination,1114,0.12,0.0,133.68,0.01
PM01851,R002,Payments,Commercial Card,0,0.0,473000.0,5912.5,0.0
PM01852,R400,Payments,Positive Pay,378,0.08,0.0,30.24,0.17
PM01853,R304,Payments,Lockbox,183,0.65,0.0,118.95,0.37
PM01854,R002,Payments,Wire Transfer,72,18.0,0.0,1296.0,0.22
PM01855,R002,Payments,Wire Transfer,72,18.0,0.0,1296.0,0.24
PM01856,R006,Payments,Commercial Card,0,0.0,2300100.0,28751.25,0.0
PM01857,R316,Payments,ACH Origination,6269,0.12,0.0,752.28,0.4
PM01858,R010,Payments,Remote Deposit Capture,3658,0.2,0.0,731.6,0.42
PM01859,R004,Payments,Positive Pay,4603,0.08,0.0,368.24,0.08
PM01860,R300,Payments,Wire Transfer,18,18.0,0.0,324.0,0.4
PM01861,R477,Payments,Remote Deposit Capture,117,0.2,0.0,23.4,0.19
PM01862,R253,Payments,RTP / Instant,61,0.45,0.0,27.45,0.38
PM01863,R249,Payments,RTP / Instant,183,0.45,0.0,82.35,0.23
PM01864,R074,Payments,Commercial Card,0,0.0,36100.0,451.25,0.0
PM01865,R010,Payments,ACH Origination,4498,0.12,0.0,539.76,0.11
PM01866,R356,Payments,Commercial Card,0,0.0,910400.0,11380.0,0.0
PM01867,R123,Payments,RTP / Instant,81,0.45,0.0,36.45,0.25
PM01868,R207,Payments,Account Reconciliation,415,0.05,0.0,20.75,0.06
PM01869,R045,Payments,Lockbox,258,0.65,0.0,167.7,0.28
PM01870,R410,Payments,Commercial Card,0,0.0,28400.0,355.0,0.0
PM01871,R119,Payments,Lockbox,99,0.65,0.0,64.35,0.09
PM01872,R179,Payments,Wire Transfer,44,18.0,0.0,792.0,0.12
PM01873,R005,Payments,RTP / Instant,606,0.45,0.0,272.7,0.08
PM01874,R316,Payments,Account Reconciliation,177,0.05,0.0,8.85,0.05
PM01875,R003,Payments,Positive Pay,8187,0.08,0.0,654.96,0.34
PM01876,R220,Payments,Wire Transfer,29,18.0,0.0,522.0,0.19
PM01877,R010,Payments,ACH Origination,5324,0.12,0.0,638.88,0.11
PM01878,R298,Payments,ACH Origination,1469,0.12,0.0,176.28,0.14
PM01879,R455,Payments,Account Reconciliation,2102,0.05,0.0,105.1,0.36
PM01880,R004,Payments,Remote Deposit Capture,2710,0.2,0.0,542.0,0.1
PM01881,R372,Payments,Positive Pay,2498,0.08,0.0,199.84,0.34
PM01882,R473,Payments,Positive Pay,968,0.08,0.0,77.44,0.33
PM01883,R362,Payments,Positive Pay,896,0.08,0.0,71.68,0.03
PM01884,R144,Payments,RTP / Instant,330,0.45,0.0,148.5,0.41
PM01885,R208,Payments,Account Reconciliation,154,0.05,0.0,7.7,0.25
PM01886,R010,Payments,RTP / Instant,840,0.45,0.0,378.0,0.38
PM01887,R242,Payments,Commercial Card,0,0.0,121700.0,1521.25,0.0
PM01888,R392,Payments,ACH Origination,9653,0.12,0.0,1158.36,0.31
PM01889,R461,Payments,Positive Pay,625,0.08,0.0,50.0,0.27
PM01890,R061,Payments,Positive Pay,430,0.08,0.0,34.4,0.12
PM01891,R455,Payments,Wire Transfer,165,18.0,0.0,2970.0,0.38
PM01892,R112,Payments,Account Reconciliation,359,0.05,0.0,17.95,0.37
PM01893,R211,Payments,Wire Transfer,77,18.0,0.0,1386.0,0.3
PM01894,R259,Payments,Commercial Card,0,0.0,80500.0,1006.25,0.0
PM01895,R321,Payments,Lockbox,192,0.65,0.0,124.8,0.1
PM01896,R389,Payments,Account Reconciliation,704,0.05,0.0,35.2,0.32
PM01897,R107,Payments,Lockbox,77,0.65,0.0,50.05,0.13
PM01898,R076,Payments,Positive Pay,528,0.08,0.0,42.24,0.42
PM01899,R317,Payments,Commercial Card,0,0.0,81200.0,1015.0,0.0
PM01900,R143,Payments,ACH Origination,4008,0.12,0.0,480.96,0.38
PM01901,R412,Payments,Wire Transfer,32,18.0,0.0,576.0,0.08
PM01902,R081,Payments,Lockbox,1958,0.65,0.0,1272.7,0.14
PM01903,R008,Payments,RTP / Instant,1805,0.45,0.0,812.25,0.34
PM01904,R002,Payments,ACH Origination,22903,0.12,0.0,2748.36,0.16
PM01905,R403,Payments,Commercial Card,0,0.0,503700.0,6296.25,0.0
PM01906,R010,Payments,ACH Origination,6170,0.12,0.0,740.4,0.3
PM01907,R049,Payments,Account Reconciliation,1067,0.05,0.0,53.35,0.05
PM01908,R365,Payments,Wire Transfer,12,18.0,0.0,216.0,0.25
PM01909,R414,Payments,Positive Pay,1114,0.08,0.0,89.12,0.38
PM01910,R006,Payments,Remote Deposit Capture,201,0.2,0.0,40.2,0.26
PM01911,R236,Payments,RTP / Instant,254,0.45,0.0,114.3,0.23
PM01912,R202,Payments,Wire Transfer,22,18.0,0.0,396.0,0.1
PM01913,R414,Payments,Wire Transfer,28,18.0,0.0,504.0,0.07
PM01914,R435,Payments,Lockbox,429,0.65,0.0,278.85,0.01
PM01915,R065,Payments,RTP / Instant,26,0.45,0.0,11.7,0.36
PM01916,R338,Payments,Remote Deposit Capture,940,0.2,0.0,188.0,0.01
PM01917,R315,Payments,Account Reconciliation,552,0.05,0.0,27.6,0.39
PM01918,R360,Payments,Commercial Card,0,0.0,321500.0,4018.75,0.0
PM01919,R038,Payments,RTP / Instant,211,0.45,0.0,94.95,0.41
PM01920,R403,Payments,Wire Transfer,6,18.0,0.0,108.0,0.07
PM01921,R275,Payments,Wire Transfer,29,18.0,0.0,522.0,0.36
PM01922,R004,Payments,Lockbox,932,0.65,0.0,605.8,0.39
PM01923,R179,Payments,Account Reconciliation,139,0.05,0.0,6.95,0.19
PM01924,R006,Payments,Account Reconciliation,8071,0.05,0.0,403.55,0.44
PM01925,R378,Payments,Remote Deposit Capture,61,0.2,0.0,12.2,0.1
PM01926,R008,Payments,Lockbox,444,0.65,0.0,288.6,0.05
PM01927,R150,Payments,Positive Pay,128,0.08,0.0,10.24,0.44
PM01928,R072,Payments,Wire Transfer,67,18.0,0.0,1206.0,0.12
PM01929,R202,Payments,Commercial Card,0,0.0,720300.0,9003.75,0.0
PM01930,R006,Payments,Commercial Card,0,0.0,4813000.0,60162.5,0.0
PM01931,R461,Payments,ACH Origination,5853,0.12,0.0,702.36,0.45
PM01932,R010,Payments,Lockbox,1889,0.65,0.0,1227.85,0.38
PM01933,R383,Payments,Remote Deposit Capture,152,0.2,0.0,30.4,0.04
PM01934,R245,Payments,Positive Pay,1123,0.08,0.0,89.84,0.16
PM01935,R455,Payments,Lockbox,593,0.65,0.0,385.45,0.24
PM01936,R096,Payments,ACH Origination,3803,0.12,0.0,456.36,0.36
PM01937,R074,Payments,Account Reconciliation,408,0.05,0.0,20.4,0.09
PM01938,R437,Payments,Remote Deposit Capture,386,0.2,0.0,77.2,0.04
PM01939,R140,Payments,Remote Deposit Capture,269,0.2,0.0,53.8,0.33
PM01940,R184,Payments,Remote Deposit Capture,209,0.2,0.0,41.8,0.01
PM01941,R449,Payments,Remote Deposit Capture,115,0.2,0.0,23.0,0.23
PM01942,R098,Payments,RTP / Instant,711,0.45,0.0,319.95,0.32
PM01943,R003,Payments,Account Reconciliation,2163,0.05,0.0,108.15,0.3
PM01944,R309,Payments,RTP / Instant,146,0.45,0.0,65.7,0.23
PM01945,R002,Payments,RTP / Instant,1443,0.45,0.0,649.35,0.35
PM01946,R388,Payments,Wire Transfer,74,18.0,0.0,1332.0,0.27
PM01947,R008,Payments,ACH Origination,23437,0.12,0.0,2812.44,0.37
PM01948,R358,Payments,Positive Pay,294,0.08,0.0,23.52,0.26
PM01949,R210,Payments,ACH Origination,318,0.12,0.0,38.16,0.19
PM01950,R144,Payments,Wire Transfer,55,18.0,0.0,990.0,0.27
PM01951,R031,Payments,Wire Transfer,30,18.0,0.0,540.0,0.19
PM01952,R031,Payments,Positive Pay,1158,0.08,0.0,92.64,0.09
PM01953,R001,Payments,Lockbox,828,0.65,0.0,538.2,0.21
PM01954,R444,Payments,Remote Deposit Capture,85,0.2,0.0,17.0,0.43
PM01955,R004,Payments,Commercial Card,0,0.0,1900400.0,23755.0,0.0
PM01956,R068,Payments,Wire Transfer,15,18.0,0.0,270.0,0.33
PM01957,R261,Payments,RTP / Instant,76,0.45,0.0,34.2,0.3
PM01958,R221,Payments,Wire Transfer,30,18.0,0.0,540.0,0.21
PM01959,R032,Payments,Lockbox,289,0.65,0.0,187.85,0.18
PM01960,R116,Payments,ACH Origination,4415,0.12,0.0,529.8,0.09
PM01961,R229,Payments,Lockbox,601,0.65,0.0,390.65,0.01
PM01962,R123,Payments,RTP / Instant,117,0.45,0.0,52.65,0.39
PM01963,R053,Payments,ACH Origination,2364,0.12,0.0,283.68,0.12
PM01964,R447,Payments,Remote Deposit Capture,331,0.2,0.0,66.2,0.27
PM01965,R203,Payments,RTP / Instant,502,0.45,0.0,225.9,0.21
PM01966,R130,Payments,ACH Origination,10526,0.12,0.0,1263.12,0.05
PM01967,R356,Payments,Commercial Card,0,0.0,641600.0,8020.0,0.0
PM01968,R169,Payments,Commercial Card,0,0.0,439900.0,5498.75,0.0
PM01969,R406,Payments,RTP / Instant,199,0.45,0.0,89.55,0.16
PM01970,R457,Payments,Lockbox,354,0.65,0.0,230.1,0.14
PM01971,R003,Payments,Wire Transfer,84,18.0,0.0,1512.0,0.04
PM01972,R010,Payments,RTP / Instant,386,0.45,0.0,173.7,0.0
PM01973,R006,Payments,Wire Transfer,106,18.0,0.0,1908.0,0.33
PM01974,R276,Payments,Wire Transfer,28,18.0,0.0,504.0,0.4
PM01975,R301,Payments,Lockbox,37,0.65,0.0,24.05,0.11
PM01976,R216,Payments,Account Reconciliation,2210,0.05,0.0,110.5,0.2
PM01977,R406,Payments,Wire Transfer,22,18.0,0.0,396.0,0.28
PM01978,R431,Payments,Account Reconciliation,387,0.05,0.0,19.35,0.08
PM01979,R146,Payments,Account Reconciliation,604,0.05,0.0,30.2,0.17
PM01980,R497,Payments,ACH Origination,4834,0.12,0.0,580.08,0.22
PM01981,R101,Payments,RTP / Instant,817,0.45,0.0,367.65,0.29
PM01982,R261,Payments,Positive Pay,907,0.08,0.0,72.56,0.44
PM01983,R319,Payments,Wire Transfer,10,18.0,0.0,180.0,0.22
PM01984,R419,Payments,Lockbox,319,0.65,0.0,207.35,0.12
PM01985,R151,Payments,Commercial Card,0,0.0,70900.0,886.25,0.0
PM01986,R005,Payments,ACH Origination,25724,0.12,0.0,3086.88,0.05
PM01987,R007,Payments,Commercial Card,0,0.0,1244600.0,15557.5,0.0
PM01988,R495,Payments,RTP / Instant,1555,0.45,0.0,699.75,0.17
PM01989,R016,Payments,Account Reconciliation,1923,0.05,0.0,96.15,0.03
PM01990,R477,Payments,Wire Transfer,9,18.0,0.0,162.0,0.21
PM01991,R409,Payments,Commercial Card,0,0.0,146400.0,1830.0,0.0
PM01992,R273,Payments,Account Reconciliation,474,0.05,0.0,23.7,0.4
PM01993,R250,Payments,Lockbox,465,0.65,0.0,302.25,0.08
PM01994,R474,Payments,Lockbox,329,0.65,0.0,213.85,0.31
PM01995,R095,Payments,Lockbox,2854,0.65,0.0,1855.1,0.28
PM01996,R259,Payments,Account Reconciliation,268,0.05,0.0,13.4,0.45
PM01997,R296,Payments,Lockbox,193,0.65,0.0,125.45,0.26
PM01998,R164,Payments,Remote Deposit Capture,262,0.2,0.0,52.4,0.36
PM01999,R295,Payments,Wire Transfer,10,18.0,0.0,180.0,0.16
PM02000,R307,Payments,Lockbox,138,0.65,0.0,89.7,0.03
