account_id,relationship_id,product,sub_type,commitment,utilization,balance,tenor_yrs,rate_type,spread,unused_fee,orig_fee_pct,rating,collateral,remaining_yrs
RV00613,R377,Revolver,Working Capital Line,3138000.0,0.112,351900.0,2.0,Floating,0.0286,0.002,0.001,7,Senior Secured,1.99
RV00614,R313,Revolver,Corporate RCF,604000.0,0.771,465500.0,1.0,Floating,0.0133,0.0035,0.005,3,Unsecured,0.73
RV00615,R276,Revolver,Corporate RCF,921000.0,0.427,392800.0,5.0,Floating,0.0147,0.0035,0.001,3,Senior Secured,1.22
RV00616,R479,Revolver,Working Capital Line,812000.0,0.132,107200.0,5.0,Floating,0.0316,0.002,0.001,8,Senior Secured,4.09
RV00617,R265,Revolver,ABL Revolver,4801000.0,0.298,1432100.0,3.0,Floating,0.0197,0.0025,0.001,5,Senior Secured,1.47
RV00618,R061,Revolver,Working Capital Line,310000.0,0.562,174200.0,3.0,Floating,0.0236,0.0025,0.0025,7,Senior Secured,2.51
RV00619,R009,Revolver,Working Capital Line,13185000.0,0.255,3357400.0,3.0,Floating,0.0154,0.0035,0.0025,4,Senior Secured,2.88
RV00620,R211,Revolver,Working Capital Line,7496000.0,0.497,3728000.0,1.0,Floating,0.0235,0.0015,0.0025,5,Unsecured,0.22
RV00621,R487,Revolver,Working Capital Line,105000.0,0.215,22500.0,5.0,Floating,0.0162,0.0025,0.001,5,Senior Secured,4.86
RV00622,R379,Revolver,Working Capital Line,1275000.0,0.269,343500.0,3.0,Floating,0.0321,0.0015,0.0025,9,Senior Secured,1.0
RV00623,R278,Revolver,Working Capital Line,4551000.0,0.573,2607900.0,3.0,Floating,0.011,0.0035,0.001,2,Unsecured,1.31
RV00624,R111,Revolver,Corporate RCF,693000.0,0.411,284600.0,3.0,Floating,0.0288,0.0015,0.001,8,Senior Secured,2.1
RV00625,R141,Revolver,Working Capital Line,493000.0,0.217,107200.0,3.0,Floating,0.02,0.0015,0.001,5,Senior Secured,2.32
RV00626,R054,Revolver,Working Capital Line,518000.0,0.299,154800.0,1.0,Floating,0.0254,0.0035,0.001,6,Unsecured,0.34
RV00627,R283,Revolver,Corporate RCF,656000.0,0.604,396400.0,3.0,Floating,0.0208,0.0025,0.005,5,Senior Secured,0.93
RV00628,R033,Revolver,Working Capital Line,672000.0,0.583,392000.0,1.0,Floating,0.0199,0.0035,0.001,4,Senior Secured,0.43
RV00629,R195,Revolver,ABL Revolver,567000.0,0.479,271300.0,1.0,Floating,0.0261,0.002,0.0025,6,Senior Secured,0.46
RV00630,R003,Revolver,ABL Revolver,5387000.0,0.929,5002600.0,1.0,Floating,0.0149,0.002,0.005,4,Unsecured,0.45
RV00631,R270,Revolver,Working Capital Line,2574000.0,0.359,925000.0,2.0,Floating,0.02,0.0025,0.005,5,Senior Secured,0.67
RV00632,R436,Revolver,Working Capital Line,886000.0,0.175,154900.0,5.0,Floating,0.0187,0.0035,0.0025,4,Unsecured,4.88
RV00633,R005,Revolver,Working Capital Line,1522000.0,0.591,900200.0,1.0,Floating,0.0172,0.0035,0.001,4,Unsecured,0.84
RV00634,R297,Revolver,ABL Revolver,2611000.0,0.113,295400.0,2.0,Floating,0.0212,0.002,0.0025,6,Unsecured,1.97
RV00635,R158,Revolver,ABL Revolver,741000.0,0.255,188800.0,3.0,Floating,0.0184,0.0025,0.001,4,Unsecured,0.85
RV00636,R440,Revolver,Working Capital Line,1864000.0,0.183,342000.0,5.0,Floating,0.0258,0.0035,0.0025,7,Senior Secured,1.3
RV00637,R122,Revolver,Working Capital Line,797000.0,0.173,137700.0,3.0,Floating,0.0199,0.0025,0.005,5,Unsecured,1.89
RV00638,R491,Revolver,Working Capital Line,1064000.0,0.658,700000.0,5.0,Floating,0.0137,0.0025,0.001,3,Unsecured,3.46
RV00639,R349,Revolver,Working Capital Line,550000.0,0.45,247400.0,3.0,Floating,0.0166,0.0015,0.001,4,Unsecured,2.12
RV00640,R069,Revolver,Working Capital Line,4169000.0,0.64,2667200.0,3.0,Floating,0.0232,0.0025,0.001,5,Unsecured,0.82
RV00641,R099,Revolver,Working Capital Line,371000.0,0.174,64400.0,2.0,Floating,0.0256,0.0015,0.0025,7,Senior Secured,1.75
RV00642,R173,Revolver,Working Capital Line,2015000.0,0.401,808000.0,2.0,Floating,0.0286,0.002,0.0025,7,Unsecured,1.18
RV00643,R431,Revolver,Working Capital Line,360000.0,0.559,201200.0,2.0,Floating,0.0266,0.0025,0.001,7,Unsecured,0.99
RV00644,R009,Revolver,ABL Revolver,21093000.0,0.126,2652600.0,3.0,Floating,0.0151,0.0015,0.005,5,Unsecured,1.81
RV00645,R309,Revolver,Working Capital Line,752000.0,0.175,131800.0,3.0,Floating,0.0323,0.002,0.001,9,Unsecured,0.7
RV00646,R054,Revolver,ABL Revolver,1611000.0,0.332,534200.0,3.0,Floating,0.0211,0.002,0.0025,6,Senior Secured,1.12
RV00647,R441,Revolver,Working Capital Line,1353000.0,0.463,626400.0,3.0,Floating,0.0219,0.0015,0.0025,5,Unsecured,3.0
RV00648,R429,Revolver,Working Capital Line,4337000.0,0.028,121400.0,3.0,Floating,0.0119,0.0025,0.005,2,Senior Secured,1.93
RV00649,R036,Revolver,Working Capital Line,875000.0,0.057,49900.0,1.0,Floating,0.0168,0.0025,0.0025,3,Senior Secured,0.26
RV00650,R216,Revolver,Corporate RCF,3750000.0,0.683,2561400.0,2.0,Floating,0.018,0.0035,0.001,3,Senior Secured,0.87
RV00651,R433,Revolver,Working Capital Line,1113000.0,0.075,83600.0,3.0,Floating,0.0284,0.0025,0.001,9,Senior Secured,1.04
RV00652,R167,Revolver,ABL Revolver,307000.0,0.168,51700.0,1.0,Floating,0.0282,0.0015,0.001,8,Senior Secured,0.94
RV00653,R047,Revolver,Corporate RCF,805000.0,0.42,337700.0,5.0,Floating,0.0155,0.0015,0.0025,4,Senior Secured,4.22
RV00654,R146,Revolver,Working Capital Line,478000.0,0.257,122700.0,1.0,Floating,0.0222,0.0035,0.005,4,Unsecured,0.64
RV00655,R332,Revolver,Working Capital Line,3179000.0,0.176,560100.0,1.0,Floating,0.0226,0.0015,0.0025,6,Unsecured,0.96
RV00656,R234,Revolver,Working Capital Line,1235000.0,0.142,175400.0,3.0,Floating,0.0153,0.002,0.0025,4,Unsecured,1.49
RV00657,R305,Revolver,Working Capital Line,462000.0,0.411,190100.0,1.0,Floating,0.0308,0.002,0.0025,7,Senior Secured,0.89
RV00658,R255,Revolver,Working Capital Line,2071000.0,0.755,1562900.0,3.0,Floating,0.022,0.0015,0.001,6,Unsecured,1.72
RV00659,R009,Revolver,Corporate RCF,8278000.0,0.016,129400.0,1.0,Floating,0.012,0.0025,0.005,4,Unsecured,0.88
RV00660,R338,Revolver,Working Capital Line,2487000.0,0.293,728500.0,1.0,Floating,0.0184,0.0035,0.0025,5,Unsecured,0.92
RV00661,R415,Revolver,Working Capital Line,1126000.0,0.816,918300.0,3.0,Floating,0.0098,0.0035,0.005,1,Senior Secured,1.71
RV00662,R051,Revolver,Corporate RCF,937000.0,0.56,524600.0,2.0,Floating,0.0208,0.002,0.0025,5,Unsecured,0.68
RV00663,R395,Revolver,Corporate RCF,252000.0,0.334,84100.0,3.0,Floating,0.0274,0.002,0.001,8,Senior Secured,1.06
RV00664,R332,Revolver,ABL Revolver,127000.0,0.254,32200.0,1.0,Floating,0.0253,0.0015,0.0025,7,Senior Secured,0.43
RV00665,R432,Revolver,Working Capital Line,1889000.0,0.401,757500.0,3.0,Floating,0.0292,0.0015,0.001,8,Senior Secured,1.14
RV00666,R048,Revolver,ABL Revolver,1460000.0,0.096,140300.0,2.0,Floating,0.0177,0.0035,0.001,3,Unsecured,1.02
RV00667,R250,Revolver,Working Capital Line,636000.0,0.505,321100.0,1.0,Floating,0.0158,0.0035,0.005,3,Senior Secured,0.61
RV00668,R496,Revolver,Corporate RCF,8046000.0,0.687,5529200.0,3.0,Floating,0.0168,0.0035,0.005,4,Senior Secured,0.81
RV00669,R415,Revolver,Corporate RCF,845000.0,0.733,619500.0,3.0,Floating,0.009,0.0015,0.001,1,Unsecured,2.78
RV00670,R222,Revolver,Corporate RCF,2990000.0,0.216,646600.0,5.0,Floating,0.0306,0.002,0.0025,8,Senior Secured,1.01
RV00671,R171,Revolver,Working Capital Line,2485000.0,0.665,1652000.0,5.0,Floating,0.0325,0.0025,0.005,8,Senior Secured,1.55
RV00672,R446,Revolver,ABL Revolver,2270000.0,0.676,1534000.0,3.0,Floating,0.0129,0.0035,0.005,3,Unsecured,0.62
RV00673,R131,Revolver,ABL Revolver,298000.0,0.534,159000.0,1.0,Floating,0.0229,0.002,0.005,5,Unsecured,0.99
RV00674,R012,Revolver,ABL Revolver,2685000.0,0.284,761600.0,3.0,Floating,0.0257,0.0015,0.005,7,Unsecured,1.59
RV00675,R166,Revolver,Working Capital Line,2649000.0,0.4,1060400.0,3.0,Floating,0.0119,0.0035,0.001,3,Unsecured,1.07
RV00676,R164,Revolver,Working Capital Line,3378000.0,0.169,569900.0,5.0,Floating,0.0143,0.0015,0.001,4,Senior Secured,1.47
RV00677,R108,Revolver,Working Capital Line,1451000.0,0.386,559500.0,3.0,Floating,0.0318,0.0025,0.005,8,Senior Secured,1.49
RV00678,R138,Revolver,ABL Revolver,253000.0,0.145,36700.0,1.0,Floating,0.0236,0.002,0.005,5,Senior Secured,0.98
RV00679,R208,Revolver,ABL Revolver,4956000.0,0.404,2002600.0,5.0,Floating,0.0252,0.0015,0.001,7,Unsecured,3.19
RV00680,R407,Revolver,ABL Revolver,432000.0,0.296,127900.0,3.0,Floating,0.0259,0.0025,0.005,7,Senior Secured,1.45
RV00681,R001,Revolver,Corporate RCF,1220000.0,0.257,313500.0,1.0,Floating,0.0083,0.002,0.001,3,Senior Secured,0.49
RV00682,R244,Revolver,Working Capital Line,643000.0,0.366,235500.0,3.0,Floating,0.025,0.002,0.0025,6,Unsecured,0.88
RV00683,R472,Revolver,ABL Revolver,292000.0,0.338,98700.0,3.0,Floating,0.029,0.0015,0.005,8,Senior Secured,1.84
RV00684,R464,Revolver,Working Capital Line,996000.0,0.427,424900.0,3.0,Floating,0.0176,0.0025,0.0025,5,Senior Secured,1.62
RV00685,R011,Revolver,ABL Revolver,8814000.0,0.3,2643100.0,5.0,Floating,0.0239,0.002,0.005,6,Unsecured,3.92
RV00686,R153,Revolver,Working Capital Line,626000.0,0.071,44600.0,1.0,Floating,0.0263,0.0015,0.001,8,Senior Secured,0.35
RV00687,R107,Revolver,Corporate RCF,244000.0,0.385,93900.0,1.0,Floating,0.0302,0.002,0.0025,8,Unsecured,0.31
RV00688,R123,Revolver,Working Capital Line,902000.0,0.172,155200.0,1.0,Floating,0.0241,0.0015,0.005,7,Senior Secured,0.67
RV00689,R442,Revolver,ABL Revolver,393000.0,0.479,188300.0,5.0,Floating,0.027,0.0025,0.005,7,Senior Secured,3.97
RV00690,R073,Revolver,ABL Revolver,5757000.0,0.314,1807800.0,1.0,Floating,0.025,0.0025,0.0025,7,Senior Secured,0.6
RV00691,R350,Revolver,ABL Revolver,396000.0,0.621,245800.0,3.0,Floating,0.0216,0.0035,0.001,7,Senior Secured,2.5
RV00692,R097,Revolver,Corporate RCF,1124000.0,0.403,452500.0,3.0,Floating,0.0171,0.0035,0.0025,3,Senior Secured,2.62
RV00693,R488,Revolver,Working Capital Line,314000.0,0.587,184300.0,5.0,Floating,0.0172,0.0015,0.005,3,Senior Secured,4.67
RV00694,R146,Revolver,Working Capital Line,9141000.0,0.335,3062500.0,1.0,Floating,0.0197,0.0015,0.0025,5,Senior Secured,0.5
RV00695,R363,Revolver,Working Capital Line,1387000.0,0.165,228600.0,1.0,Floating,0.024,0.002,0.005,6,Senior Secured,0.92
RV00696,R112,Revolver,Working Capital Line,773000.0,0.421,325400.0,5.0,Floating,0.03,0.0015,0.001,8,Senior Secured,3.84
RV00697,R432,Revolver,Working Capital Line,2031000.0,0.16,325800.0,3.0,Floating,0.0272,0.0035,0.005,7,Senior Secured,2.1
RV00698,R099,Revolver,Working Capital Line,535000.0,0.291,155800.0,1.0,Floating,0.0298,0.0035,0.005,7,Senior Secured,0.64
RV00699,R325,Revolver,Corporate RCF,1333000.0,0.064,85700.0,1.0,Floating,0.0243,0.002,0.0025,6,Senior Secured,0.22
RV00700,R449,Revolver,Working Capital Line,433000.0,0.54,233900.0,5.0,Floating,0.0172,0.0035,0.001,4,Senior Secured,3.24
RV00701,R007,Revolver,Working Capital Line,33262000.0,0.768,25557600.0,5.0,Floating,0.0282,0.0025,0.0025,8,Unsecured,4.12
RV00702,R448,Revolver,Corporate RCF,1608000.0,0.339,545700.0,3.0,Floating,0.0086,0.0025,0.005,1,Senior Secured,2.97
RV00703,R152,Revolver,ABL Revolver,130000.0,0.329,42800.0,2.0,Floating,0.0242,0.0035,0.005,7,Unsecured,1.09
RV00704,R413,Revolver,ABL Revolver,309000.0,0.379,117000.0,3.0,Floating,0.0259,0.0025,0.0025,6,Senior Secured,2.98
RV00705,R005,Revolver,ABL Revolver,16926000.0,0.383,6486300.0,1.0,Floating,0.0234,0.0025,0.001,6,Senior Secured,0.34
RV00706,R001,Revolver,ABL Revolver,5852000.0,0.751,4395400.0,5.0,Floating,0.0129,0.0015,0.005,4,Senior Secured,4.83
RV00707,R083,Revolver,ABL Revolver,2343000.0,0.422,988500.0,1.0,Floating,0.0249,0.0025,0.005,7,Senior Secured,0.67
RV00708,R487,Revolver,Corporate RCF,2526000.0,0.595,1503100.0,1.0,Floating,0.025,0.0035,0.001,6,Unsecured,0.73
RV00709,R437,Revolver,Working Capital Line,438000.0,0.622,272300.0,2.0,Floating,0.0176,0.0035,0.001,5,Unsecured,1.32
RV00710,R005,Revolver,Working Capital Line,12976000.0,0.561,7278000.0,1.0,Floating,0.0205,0.0015,0.005,6,Senior Secured,0.99
RV00711,R092,Revolver,ABL Revolver,483000.0,0.508,245100.0,2.0,Floating,0.0316,0.0015,0.001,7,Senior Secured,0.47
RV00712,R285,Revolver,ABL Revolver,1480000.0,0.139,206300.0,3.0,Floating,0.0284,0.0025,0.005,8,Unsecured,1.59
RV00713,R107,Revolver,ABL Revolver,620000.0,0.331,205300.0,2.0,Floating,0.0341,0.0015,0.001,9,Unsecured,1.8
RV00714,R044,Revolver,ABL Revolver,2127000.0,0.355,754500.0,3.0,Floating,0.0293,0.0025,0.0025,7,Senior Secured,1.0
RV00715,R449,Revolver,Working Capital Line,1844000.0,0.149,275500.0,1.0,Floating,0.0161,0.002,0.0025,4,Senior Secured,0.66
RV00716,R198,Revolver,ABL Revolver,1728000.0,0.436,753300.0,2.0,Floating,0.0212,0.0035,0.0025,5,Senior Secured,1.24
RV00717,R213,Revolver,ABL Revolver,2278000.0,0.361,823300.0,3.0,Floating,0.0248,0.0015,0.001,5,Senior Secured,2.54
RV00718,R133,Revolver,Working Capital Line,576000.0,0.235,135400.0,3.0,Floating,0.0244,0.0015,0.001,6,Senior Secured,2.8
RV00719,R007,Revolver,Corporate RCF,30974000.0,0.319,9872200.0,1.0,Floating,0.0295,0.0015,0.0025,7,Senior Secured,0.41
RV00720,R427,Revolver,ABL Revolver,1498000.0,0.069,103700.0,5.0,Floating,0.0278,0.0015,0.001,8,Senior Secured,3.77
RV00721,R368,Revolver,Working Capital Line,1859000.0,0.545,1012600.0,1.0,Floating,0.0299,0.0015,0.005,7,Senior Secured,0.64
RV00722,R215,Revolver,Working Capital Line,1469000.0,0.571,838500.0,1.0,Floating,0.0207,0.0035,0.0025,5,Senior Secured,0.73
RV00723,R260,Revolver,Working Capital Line,6650000.0,0.289,1924000.0,1.0,Floating,0.0228,0.0025,0.001,6,Senior Secured,0.36
RV00724,R288,Revolver,Working Capital Line,978000.0,0.197,193000.0,3.0,Floating,0.0164,0.0025,0.005,3,Unsecured,1.25
RV00725,R161,Revolver,Working Capital Line,761000.0,0.502,382400.0,1.0,Floating,0.0233,0.002,0.0025,6,Senior Secured,0.64
RV00726,R154,Revolver,Corporate RCF,977000.0,0.058,56300.0,1.0,Floating,0.0121,0.0015,0.001,2,Senior Secured,0.2
RV00727,R001,Revolver,ABL Revolver,9954000.0,0.341,3389400.0,2.0,Floating,0.0159,0.0035,0.0025,4,Senior Secured,1.55
RV00728,R227,Revolver,Working Capital Line,2512000.0,0.127,318200.0,2.0,Floating,0.0171,0.0035,0.005,5,Senior Secured,0.66
RV00729,R368,Revolver,Working Capital Line,7811000.0,0.102,795600.0,1.0,Floating,0.0247,0.002,0.0025,7,Senior Secured,0.95
RV00730,R007,Revolver,Corporate RCF,22813000.0,0.356,8110700.0,3.0,Floating,0.0282,0.0035,0.0025,8,Senior Secured,2.67
RV00731,R440,Revolver,Working Capital Line,4267000.0,0.622,2655000.0,3.0,Floating,0.0255,0.0025,0.0025,6,Senior Secured,2.1
RV00732,R461,Revolver,Corporate RCF,3037000.0,0.33,1000800.0,1.0,Floating,0.0242,0.002,0.005,6,Senior Secured,0.91
RV00733,R007,Revolver,Working Capital Line,7401000.0,0.233,1723900.0,1.0,Floating,0.0246,0.0015,0.005,7,Senior Secured,0.99
RV00734,R009,Revolver,Working Capital Line,13670000.0,0.124,1691500.0,2.0,Floating,0.0154,0.0025,0.001,4,Senior Secured,1.64
RV00735,R494,Revolver,Corporate RCF,2176000.0,0.621,1351300.0,5.0,Floating,0.0198,0.0015,0.0025,4,Senior Secured,3.51
RV00736,R157,Revolver,Working Capital Line,2205000.0,0.077,169800.0,3.0,Floating,0.015,0.002,0.005,4,Unsecured,1.68
RV00737,R128,Revolver,Working Capital Line,2010000.0,0.661,1328700.0,2.0,Floating,0.0113,0.0025,0.0025,2,Senior Secured,1.7
RV00738,R277,Revolver,Corporate RCF,1555000.0,0.228,354500.0,5.0,Floating,0.0262,0.002,0.001,7,Unsecured,3.82
RV00739,R474,Revolver,ABL Revolver,15390000.0,0.451,6948500.0,2.0,Floating,0.0211,0.0015,0.001,5,Senior Secured,1.16
RV00740,R338,Revolver,Corporate RCF,1627000.0,0.303,493800.0,2.0,Floating,0.0193,0.0015,0.005,6,Unsecured,1.2
RV00741,R127,Revolver,Corporate RCF,2299000.0,0.476,1093900.0,5.0,Floating,0.0126,0.0025,0.0025,3,Senior Secured,1.92
RV00742,R217,Revolver,Working Capital Line,727000.0,0.461,335000.0,3.0,Floating,0.0263,0.0035,0.005,7,Senior Secured,2.49
RV00743,R438,Revolver,ABL Revolver,633000.0,0.398,251800.0,3.0,Floating,0.0339,0.0025,0.001,9,Unsecured,2.71
RV00744,R246,Revolver,Working Capital Line,441000.0,0.381,168200.0,3.0,Floating,0.0227,0.0015,0.0025,6,Senior Secured,0.64
RV00745,R237,Revolver,Working Capital Line,3038000.0,0.112,339100.0,5.0,Floating,0.0194,0.0025,0.0025,5,Unsecured,1.45
RV00746,R477,Revolver,Working Capital Line,350000.0,0.685,239800.0,1.0,Floating,0.0274,0.002,0.0025,7,Senior Secured,0.99
RV00747,R203,Revolver,Working Capital Line,1027000.0,0.405,416300.0,2.0,Floating,0.0172,0.0025,0.0025,4,Unsecured,0.68
RV00748,R307,Revolver,Corporate RCF,245000.0,0.734,179800.0,2.0,Floating,0.0225,0.0025,0.001,5,Unsecured,1.58
RV00749,R071,Revolver,Working Capital Line,1541000.0,0.112,172100.0,5.0,Floating,0.0203,0.0035,0.005,5,Senior Secured,2.92
RV00750,R313,Revolver,Working Capital Line,435000.0,0.14,61000.0,1.0,Floating,0.0129,0.0035,0.001,3,Unsecured,0.62
RV00751,R212,Revolver,Corporate RCF,317000.0,0.088,27900.0,1.0,Floating,0.0347,0.0015,0.0025,9,Senior Secured,0.29
RV00752,R090,Revolver,Corporate RCF,3149000.0,0.524,1651500.0,2.0,Floating,0.0288,0.0015,0.005,7,Unsecured,0.62
RV00753,R295,Revolver,Working Capital Line,469000.0,0.744,348900.0,1.0,Floating,0.016,0.0035,0.0025,4,Senior Secured,0.66
RV00754,R282,Revolver,Working Capital Line,526000.0,0.507,266800.0,3.0,Floating,0.0187,0.002,0.001,4,Senior Secured,1.51
RV00755,R321,Revolver,Working Capital Line,1029000.0,0.504,519000.0,2.0,Floating,0.02,0.0015,0.001,5,Senior Secured,1.68
RV00756,R047,Revolver,Working Capital Line,1811000.0,0.184,333400.0,5.0,Floating,0.0191,0.0015,0.0025,4,Senior Secured,4.89
RV00757,R381,Revolver,ABL Revolver,422000.0,0.452,190900.0,3.0,Floating,0.0217,0.002,0.005,6,Unsecured,2.55
RV00758,R001,Revolver,Working Capital Line,3010000.0,0.282,849000.0,2.0,Floating,0.0206,0.0035,0.0025,5,Senior Secured,1.05
RV00759,R141,Revolver,Working Capital Line,900000.0,0.405,364700.0,5.0,Floating,0.0175,0.0035,0.005,3,Senior Secured,2.93
RV00760,R173,Revolver,Working Capital Line,4296000.0,0.209,899900.0,1.0,Floating,0.0244,0.0025,0.005,7,Senior Secured,0.33
RV00761,R475,Revolver,Corporate RCF,3288000.0,0.166,545200.0,3.0,Floating,0.0208,0.002,0.0025,5,Unsecured,2.27
RV00762,R252,Revolver,Corporate RCF,336000.0,0.263,88300.0,3.0,Floating,0.0231,0.0025,0.001,5,Senior Secured,1.67
RV00763,R329,Revolver,Working Capital Line,1986000.0,0.381,756900.0,1.0,Floating,0.0187,0.0035,0.001,5,Senior Secured,0.89
RV00764,R096,Revolver,ABL Revolver,7618000.0,0.747,5688700.0,1.0,Floating,0.025,0.002,0.001,7,Unsecured,0.72
RV00765,R441,Revolver,ABL Revolver,5204000.0,0.048,248300.0,3.0,Floating,0.0192,0.0025,0.0025,4,Unsecured,1.01
RV00766,R082,Revolver,Working Capital Line,361000.0,0.244,88000.0,3.0,Floating,0.0204,0.002,0.0025,5,Senior Secured,1.59
RV00767,R286,Revolver,Corporate RCF,453000.0,0.635,287700.0,3.0,Floating,0.0231,0.0035,0.001,7,Senior Secured,2.22
RV00768,R043,Revolver,Working Capital Line,3726000.0,0.186,692800.0,1.0,Floating,0.0201,0.0025,0.001,5,Senior Secured,0.89
RV00769,R330,Revolver,ABL Revolver,1572000.0,0.582,915500.0,1.0,Floating,0.0242,0.0015,0.0025,5,Senior Secured,0.48
RV00770,R095,Revolver,ABL Revolver,1335000.0,0.672,897500.0,5.0,Floating,0.022,0.0035,0.0025,4,Senior Secured,3.68
RV00771,R187,Revolver,ABL Revolver,1098000.0,0.268,294100.0,1.0,Floating,0.011,0.0025,0.001,2,Unsecured,0.34
RV00772,R147,Revolver,Working Capital Line,10663000.0,0.64,6828500.0,5.0,Floating,0.0301,0.002,0.0025,9,Senior Secured,4.62
RV00773,R382,Revolver,Working Capital Line,814000.0,0.348,283400.0,3.0,Floating,0.0254,0.0015,0.0025,7,Senior Secured,1.98
RV00774,R007,Revolver,ABL Revolver,28288000.0,0.365,10318600.0,3.0,Floating,0.0286,0.0025,0.001,7,Senior Secured,2.44
RV00775,R319,Revolver,Working Capital Line,525000.0,0.33,173000.0,2.0,Floating,0.028,0.0015,0.005,7,Unsecured,1.03
RV00776,R005,Revolver,Corporate RCF,10026000.0,0.537,5387300.0,5.0,Floating,0.0198,0.0015,0.001,4,Unsecured,4.76
RV00777,R433,Revolver,Working Capital Line,11068000.0,0.487,5390900.0,5.0,Floating,0.0367,0.0025,0.001,10,Senior Secured,3.88
RV00778,R116,Revolver,ABL Revolver,3543000.0,0.516,1827700.0,3.0,Floating,0.0181,0.002,0.001,5,Unsecured,0.97
RV00779,R291,Revolver,Working Capital Line,2023000.0,0.536,1083900.0,3.0,Floating,0.0216,0.0025,0.0025,6,Unsecured,1.92
RV00780,R360,Revolver,Corporate RCF,1682000.0,0.511,859500.0,2.0,Floating,0.0137,0.002,0.005,3,Unsecured,0.83
RV00781,R085,Revolver,ABL Revolver,754000.0,0.694,523500.0,1.0,Floating,0.0281,0.0025,0.001,8,Senior Secured,0.87
RV00782,R121,Revolver,ABL Revolver,1409000.0,0.252,355200.0,5.0,Floating,0.0221,0.0025,0.005,6,Senior Secured,4.13
RV00783,R119,Revolver,Working Capital Line,733000.0,0.201,147600.0,1.0,Floating,0.0196,0.0025,0.001,5,Unsecured,0.6
RV00784,R484,Revolver,Working Capital Line,5739000.0,0.217,1245300.0,2.0,Floating,0.0248,0.0025,0.001,6,Senior Secured,0.88
RV00785,R355,Revolver,Corporate RCF,251000.0,0.441,110700.0,2.0,Floating,0.0126,0.0035,0.0025,2,Senior Secured,1.76
RV00786,R205,Revolver,Working Capital Line,354000.0,0.305,108100.0,3.0,Floating,0.0231,0.002,0.005,5,Unsecured,2.64
RV00787,R210,Revolver,ABL Revolver,248000.0,0.325,80500.0,3.0,Floating,0.0184,0.002,0.005,4,Unsecured,1.81
RV00788,R009,Revolver,Corporate RCF,6981000.0,0.387,2702700.0,3.0,Floating,0.0121,0.0015,0.0025,3,Senior Secured,2.32
RV00789,R381,Revolver,Working Capital Line,222000.0,0.536,119000.0,1.0,Floating,0.0239,0.002,0.005,6,Senior Secured,0.43
RV00790,R159,Revolver,Working Capital Line,473000.0,0.333,157400.0,1.0,Floating,0.0177,0.002,0.005,5,Senior Secured,0.48
RV00791,R116,Revolver,Working Capital Line,976000.0,0.341,333100.0,1.0,Floating,0.0161,0.0035,0.001,5,Senior Secured,0.96
RV00792,R164,Revolver,Working Capital Line,10014000.0,0.319,3192000.0,5.0,Floating,0.0192,0.0035,0.0025,4,Senior Secured,3.95
RV00793,R015,Revolver,Corporate RCF,361000.0,0.067,24400.0,1.0,Floating,0.0199,0.0025,0.001,4,Senior Secured,0.26
RV00794,R002,Revolver,ABL Revolver,2307000.0,0.302,695800.0,5.0,Floating,0.015,0.0015,0.001,4,Senior Secured,2.83
RV00795,R100,Revolver,Working Capital Line,1102000.0,0.602,662900.0,1.0,Floating,0.0171,0.0015,0.0025,4,Senior Secured,0.52
RV00796,R194,Revolver,Corporate RCF,4022000.0,0.08,323300.0,5.0,Floating,0.0152,0.0025,0.005,4,Unsecured,1.92
RV00797,R319,Revolver,Working Capital Line,794000.0,0.251,199300.0,3.0,Floating,0.0258,0.002,0.0025,6,Senior Secured,2.99
RV00798,R410,Revolver,ABL Revolver,851000.0,0.763,649400.0,5.0,Floating,0.0273,0.0035,0.001,7,Senior Secured,1.54
RV00799,R138,Revolver,ABL Revolver,2816000.0,0.366,1029400.0,3.0,Floating,0.0213,0.0015,0.005,5,Senior Secured,1.35
RV00800,R009,Revolver,Working Capital Line,16189000.0,0.537,8695200.0,3.0,Floating,0.0195,0.0025,0.0025,5,Senior Secured,2.64
