account_id,relationship_id,product,sub_type,deposit_type,balance,rate_paid,tenor_yrs
DP01673,R282,Deposit,Money Market / Sweep,Non-Operating,217900.0,0.0242,0.0
DP01674,R407,Deposit,Analyzed DDA,Operating,72200.0,0.0006,0.0
DP01675,R025,Deposit,Analyzed DDA,Operating,311200.0,0.0123,0.0
DP01676,R194,Deposit,Analyzed DDA,Operating,752400.0,0.0072,0.0
DP01677,R087,Deposit,Analyzed DDA,Operating,2859200.0,0.008,0.0
DP01678,R415,Deposit,Analyzed DDA,Operating,558100.0,0.0071,0.0
DP01679,R143,Deposit,Analyzed DDA,Operating,222300.0,0.0086,0.0
DP01680,R171,Deposit,Analyzed DDA,Operating,1214000.0,0.0082,0.0
DP01681,R094,Deposit,Analyzed DDA,Operating,235000.0,0.01,0.0
DP01682,R002,Deposit,Commercial CD,Time Deposit,2081700.0,0.0376,2.0
DP01683,R005,Deposit,Analyzed DDA,Operating,1512400.0,0.002,0.0
DP01684,R331,Deposit,Money Market / Sweep,Non-Operating,316800.0,0.0282,0.0
DP01685,R047,Deposit,Money Market / Sweep,Non-Operating,359900.0,0.0228,0.0
DP01686,R009,Deposit,Commercial CD,Time Deposit,5404600.0,0.0377,1.0
DP01687,R223,Deposit,Analyzed DDA,Operating,125000.0,0.004,0.0
DP01688,R342,Deposit,Analyzed DDA,Operating,305200.0,0.0029,0.0
DP01689,R393,Deposit,Money Market / Sweep,Non-Operating,217200.0,0.0316,0.0
DP01690,R250,Deposit,Money Market / Sweep,Non-Operating,741700.0,0.0355,0.0
DP01691,R004,Deposit,Money Market / Sweep,Non-Operating,5454600.0,0.0262,0.0
DP01692,R453,Deposit,Analyzed DDA,Operating,172800.0,0.0023,0.0
DP01693,R162,Deposit,Analyzed DDA,Operating,791300.0,0.0105,0.0
DP01694,R324,Deposit,Analyzed DDA,Operating,459000.0,0.0118,0.0
DP01695,R428,Deposit,Money Market / Sweep,Non-Operating,3207400.0,0.0299,0.0
DP01696,R450,Deposit,Analyzed DDA,Operating,253500.0,0.0074,0.0
DP01697,R372,Deposit,Analyzed DDA,Operating,2618800.0,0.0084,0.0
DP01698,R047,Deposit,Money Market / Sweep,Non-Operating,1148700.0,0.0233,0.0
DP01699,R272,Deposit,Analyzed DDA,Operating,518200.0,0.0107,0.0
DP01700,R083,Deposit,Analyzed DDA,Operating,11823800.0,0.0082,0.0
DP01701,R223,Deposit,Analyzed DDA,Operating,790700.0,0.0066,0.0
DP01702,R328,Deposit,Money Market / Sweep,Non-Operating,8457700.0,0.0251,0.0
DP01703,R010,Deposit,Money Market / Sweep,Non-Operating,50188000.0,0.0234,0.0
DP01704,R182,Deposit,Analyzed DDA,Operating,90800.0,0.0011,0.0
DP01705,R010,Deposit,Analyzed DDA,Operating,12750600.0,0.0091,0.0
DP01706,R181,Deposit,Commercial CD,Time Deposit,810600.0,0.0379,1.0
DP01707,R078,Deposit,Analyzed DDA,Operating,617000.0,0.0012,0.0
DP01708,R188,Deposit,Analyzed DDA,Operating,249800.0,0.0055,0.0
DP01709,R109,Deposit,Commercial CD,Time Deposit,198400.0,0.0386,1.0
DP01710,R455,Deposit,Analyzed DDA,Operating,506200.0,0.0004,0.0
DP01711,R044,Deposit,Commercial CD,Time Deposit,13404300.0,0.0391,0.5
DP01712,R045,Deposit,Money Market / Sweep,Non-Operating,787500.0,0.0301,0.0
DP01713,R401,Deposit,Money Market / Sweep,Non-Operating,124200.0,0.0247,0.0
DP01714,R393,Deposit,Money Market / Sweep,Non-Operating,168800.0,0.03,0.0
DP01715,R376,Deposit,Analyzed DDA,Operating,191500.0,0.0076,0.0
DP01716,R390,Deposit,Commercial CD,Time Deposit,1591600.0,0.0374,2.0
DP01717,R349,Deposit,Analyzed DDA,Operating,506100.0,0.003,0.0
DP01718,R107,Deposit,Analyzed DDA,Operating,804800.0,0.0021,0.0
DP01719,R284,Deposit,Analyzed DDA,Operating,484900.0,0.0002,0.0
DP01720,R465,Deposit,Analyzed DDA,Operating,1247900.0,0.006,0.0
DP01721,R160,Deposit,Analyzed DDA,Operating,975700.0,0.0023,0.0
DP01722,R310,Deposit,Analyzed DDA,Operating,649900.0,0.0081,0.0
DP01723,R079,Deposit,Analyzed DDA,Operating,636200.0,0.0069,0.0
DP01724,R116,Deposit,Commercial CD,Time Deposit,454700.0,0.0377,1.0
DP01725,R475,Deposit,Money Market / Sweep,Non-Operating,234700.0,0.0238,0.0
DP01726,R450,Deposit,Analyzed DDA,Operating,357300.0,0.0045,0.0
DP01727,R411,Deposit,Analyzed DDA,Operating,666800.0,0.0037,0.0
DP01728,R399,Deposit,Money Market / Sweep,Non-Operating,5816500.0,0.0341,0.0
DP01729,R271,Deposit,Money Market / Sweep,Non-Operating,543000.0,0.0275,0.0
DP01730,R094,Deposit,Analyzed DDA,Operating,443100.0,0.0062,0.0
DP01731,R008,Deposit,Commercial CD,Time Deposit,5495400.0,0.0343,1.0
DP01732,R005,Deposit,Analyzed DDA,Operating,3444800.0,0.0088,0.0
DP01733,R273,Deposit,Analyzed DDA,Operating,1418500.0,0.0034,0.0
DP01734,R202,Deposit,Analyzed DDA,Operating,6607400.0,0.006,0.0
DP01735,R396,Deposit,Commercial CD,Time Deposit,387000.0,0.0333,1.0
DP01736,R005,Deposit,Money Market / Sweep,Non-Operating,5237600.0,0.0232,0.0
DP01737,R498,Deposit,Money Market / Sweep,Non-Operating,253800.0,0.033,0.0
DP01738,R001,Deposit,Analyzed DDA,Operating,14221700.0,0.0088,0.0
DP01739,R329,Deposit,Analyzed DDA,Operating,583300.0,0.0065,0.0
DP01740,R162,Deposit,Analyzed DDA,Operating,450100.0,0.0086,0.0
DP01741,R379,Deposit,Analyzed DDA,Operating,1292000.0,0.0011,0.0
DP01742,R078,Deposit,Commercial CD,Time Deposit,203500.0,0.0395,0.5
DP01743,R140,Deposit,Money Market / Sweep,Non-Operating,3456200.0,0.0258,0.0
DP01744,R337,Deposit,Analyzed DDA,Operating,62300.0,0.0049,0.0
DP01745,R468,Deposit,Commercial CD,Time Deposit,162300.0,0.037,2.0
DP01746,R159,Deposit,Analyzed DDA,Operating,440200.0,0.0065,0.0
DP01747,R407,Deposit,Analyzed DDA,Operating,5383300.0,0.0048,0.0
DP01748,R428,Deposit,Analyzed DDA,Operating,1678200.0,0.0052,0.0
DP01749,R135,Deposit,Commercial CD,Time Deposit,571500.0,0.0399,2.0
DP01750,R002,Deposit,Analyzed DDA,Operating,12700600.0,0.0008,0.0
DP01751,R394,Deposit,Analyzed DDA,Operating,489600.0,0.0105,0.0
DP01752,R400,Deposit,Analyzed DDA,Operating,23300.0,0.0007,0.0
DP01753,R004,Deposit,Commercial CD,Time Deposit,22823200.0,0.0409,2.0
DP01754,R199,Deposit,Analyzed DDA,Operating,885400.0,0.0101,0.0
DP01755,R216,Deposit,Money Market / Sweep,Non-Operating,929600.0,0.0232,0.0
DP01756,R377,Deposit,Commercial CD,Time Deposit,512200.0,0.04,1.0
DP01757,R103,Deposit,Money Market / Sweep,Non-Operating,4155400.0,0.0319,0.0
DP01758,R127,Deposit,Analyzed DDA,Operating,1275100.0,0.0012,0.0
DP01759,R112,Deposit,Analyzed DDA,Operating,559100.0,0.0076,0.0
DP01760,R009,Deposit,Analyzed DDA,Operating,30853900.0,0.0086,0.0
DP01761,R010,Deposit,Money Market / Sweep,Non-Operating,1162300.0,0.0301,0.0
DP01762,R240,Deposit,Money Market / Sweep,Non-Operating,811300.0,0.0344,0.0
DP01763,R081,Deposit,Analyzed DDA,Operating,427500.0,0.0012,0.0
DP01764,R288,Deposit,Analyzed DDA,Operating,2309200.0,0.0097,0.0
DP01765,R371,Deposit,Analyzed DDA,Operating,648400.0,0.0088,0.0
DP01766,R168,Deposit,Analyzed DDA,Operating,730100.0,0.0114,0.0
DP01767,R135,Deposit,Analyzed DDA,Operating,107900.0,0.0102,0.0
DP01768,R272,Deposit,Commercial CD,Time Deposit,340800.0,0.036,0.5
DP01769,R002,Deposit,Analyzed DDA,Operating,4852800.0,0.012,0.0
DP01770,R197,Deposit,Analyzed DDA,Operating,1540500.0,0.0106,0.0
DP01771,R150,Deposit,Analyzed DDA,Operating,162000.0,0.01,0.0
DP01772,R004,Deposit,Commercial CD,Time Deposit,1767000.0,0.0407,0.5
DP01773,R418,Deposit,Analyzed DDA,Operating,294200.0,0.0094,0.0
DP01774,R001,Deposit,Money Market / Sweep,Non-Operating,1856600.0,0.0296,0.0
DP01775,R198,Deposit,Analyzed DDA,Operating,289100.0,0.012,0.0
DP01776,R001,Deposit,Money Market / Sweep,Non-Operating,1566400.0,0.0325,0.0
DP01777,R001,Deposit,Analyzed DDA,Operating,6117000.0,0.0032,0.0
DP01778,R237,Deposit,Commercial CD,Time Deposit,298400.0,0.0382,2.0
DP01779,R004,Deposit,Money Market / Sweep,Non-Operating,4074400.0,0.0249,0.0
DP01780,R007,Deposit,Analyzed DDA,Operating,5464300.0,0.006,0.0
DP01781,R140,Deposit,Money Market / Sweep,Non-Operating,365300.0,0.0306,0.0
DP01782,R456,Deposit,Analyzed DDA,Operating,875700.0,0.0027,0.0
DP01783,R011,Deposit,Analyzed DDA,Operating,596400.0,0.0029,0.0
DP01784,R002,Deposit,Analyzed DDA,Operating,4974900.0,0.0038,0.0
DP01785,R004,Deposit,Money Market / Sweep,Non-Operating,3527600.0,0.0244,0.0
DP01786,R328,Deposit,Money Market / Sweep,Non-Operating,1108200.0,0.0357,0.0
DP01787,R046,Deposit,Money Market / Sweep,Non-Operating,1531200.0,0.0331,0.0
DP01788,R002,Deposit,Analyzed DDA,Operating,4435500.0,0.0068,0.0
DP01789,R398,Deposit,Analyzed DDA,Operating,148600.0,0.0001,0.0
DP01790,R004,Deposit,Commercial CD,Time Deposit,19476900.0,0.0345,1.0
DP01791,R304,Deposit,Analyzed DDA,Operating,241200.0,0.0105,0.0
DP01792,R025,Deposit,Analyzed DDA,Operating,517000.0,0.0021,0.0
DP01793,R116,Deposit,Money Market / Sweep,Non-Operating,4652800.0,0.0264,0.0
DP01794,R164,Deposit,Commercial CD,Time Deposit,1031000.0,0.0382,0.5
DP01795,R254,Deposit,Analyzed DDA,Operating,613000.0,0.0012,0.0
DP01796,R125,Deposit,Analyzed DDA,Operating,54100.0,0.0028,0.0
DP01797,R141,Deposit,Money Market / Sweep,Non-Operating,66700.0,0.0298,0.0
DP01798,R287,Deposit,Analyzed DDA,Operating,471500.0,0.0026,0.0
DP01799,R234,Deposit,Commercial CD,Time Deposit,584600.0,0.036,0.5
DP01800,R314,Deposit,Analyzed DDA,Operating,1462000.0,0.0113,0.0
DP01801,R351,Deposit,Analyzed DDA,Operating,1077700.0,0.0028,0.0
DP01802,R121,Deposit,Analyzed DDA,Operating,98400.0,0.0116,0.0
DP01803,R331,Deposit,Analyzed DDA,Operating,1719300.0,0.0069,0.0
DP01804,R325,Deposit,Analyzed DDA,Operating,441200.0,0.0065,0.0
DP01805,R078,Deposit,Analyzed DDA,Operating,1146200.0,0.0084,0.0
DP01806,R196,Deposit,Commercial CD,Time Deposit,923600.0,0.0346,0.5
DP01807,R006,Deposit,Analyzed DDA,Operating,60930000.0,0.012,0.0
DP01808,R207,Deposit,Analyzed DDA,Operating,268000.0,0.0,0.0
DP01809,R326,Deposit,Analyzed DDA,Operating,449200.0,0.005,0.0
DP01810,R240,Deposit,Analyzed DDA,Operating,566600.0,0.0022,0.0
DP01811,R149,Deposit,Money Market / Sweep,Non-Operating,379500.0,0.0225,0.0
DP01812,R002,Deposit,Analyzed DDA,Operating,1487000.0,0.0018,0.0
DP01813,R160,Deposit,Analyzed DDA,Operating,13149400.0,0.0089,0.0
DP01814,R325,Deposit,Money Market / Sweep,Non-Operating,787900.0,0.0253,0.0
DP01815,R084,Deposit,Analyzed DDA,Operating,253400.0,0.0105,0.0
DP01816,R294,Deposit,Money Market / Sweep,Non-Operating,1300700.0,0.0358,0.0
DP01817,R050,Deposit,Money Market / Sweep,Non-Operating,1760400.0,0.0359,0.0
DP01818,R195,Deposit,Analyzed DDA,Operating,243900.0,0.0053,0.0
DP01819,R472,Deposit,Analyzed DDA,Operating,3765100.0,0.0085,0.0
DP01820,R445,Deposit,Analyzed DDA,Operating,1690500.0,0.0001,0.0
DP01821,R414,Deposit,Commercial CD,Time Deposit,1480500.0,0.0358,1.0
DP01822,R005,Deposit,Money Market / Sweep,Non-Operating,7042900.0,0.0358,0.0
DP01823,R044,Deposit,Commercial CD,Time Deposit,621100.0,0.0352,1.0
DP01824,R091,Deposit,Money Market / Sweep,Non-Operating,269500.0,0.0296,0.0
DP01825,R183,Deposit,Commercial CD,Time Deposit,1419400.0,0.0331,2.0
DP01826,R448,Deposit,Analyzed DDA,Operating,3677400.0,0.0047,0.0
DP01827,R006,Deposit,Money Market / Sweep,Non-Operating,3158300.0,0.0315,0.0
DP01828,R233,Deposit,Analyzed DDA,Operating,352200.0,0.0078,0.0
DP01829,R388,Deposit,Commercial CD,Time Deposit,58700.0,0.0378,0.5
DP01830,R426,Deposit,Commercial CD,Time Deposit,725200.0,0.0365,2.0
DP01831,R275,Deposit,Money Market / Sweep,Non-Operating,278500.0,0.0279,0.0
DP01832,R099,Deposit,Money Market / Sweep,Non-Operating,119100.0,0.0242,0.0
DP01833,R046,Deposit,Commercial CD,Time Deposit,2091800.0,0.0383,1.0
DP01834,R368,Deposit,Analyzed DDA,Operating,40090200.0,0.01,0.0
DP01835,R136,Deposit,Analyzed DDA,Operating,587400.0,0.001,0.0
DP01836,R001,Deposit,Money Market / Sweep,Non-Operating,5622000.0,0.0287,0.0
DP01837,R497,Deposit,Money Market / Sweep,Non-Operating,678300.0,0.0298,0.0
DP01838,R413,Deposit,Analyzed DDA,Operating,169500.0,0.0044,0.0
DP01839,R196,Deposit,Analyzed DDA,Operating,11340900.0,0.0107,0.0
DP01840,R426,Deposit,Analyzed DDA,Operating,648500.0,0.0105,0.0
DP01841,R192,Deposit,Commercial CD,Time Deposit,196400.0,0.0347,0.5
DP01842,R008,Deposit,Money Market / Sweep,Non-Operating,5152500.0,0.0231,0.0
DP01843,R245,Deposit,Money Market / Sweep,Non-Operating,944100.0,0.023,0.0
DP01844,R344,Deposit,Analyzed DDA,Operating,2633000.0,0.0095,0.0
DP01845,R148,Deposit,Analyzed DDA,Operating,2319300.0,0.0033,0.0
DP01846,R179,Deposit,Analyzed DDA,Operating,699500.0,0.0023,0.0
DP01847,R236,Deposit,Analyzed DDA,Operating,606900.0,0.0062,0.0
DP01848,R302,Deposit,Analyzed DDA,Operating,935500.0,0.0094,0.0
DP01849,R389,Deposit,Analyzed DDA,Operating,7230900.0,0.0063,0.0
DP01850,R288,Deposit,Analyzed DDA,Operating,4721700.0,0.003,0.0
DP01851,R228,Deposit,Analyzed DDA,Operating,1057900.0,0.0109,0.0
DP01852,R168,Deposit,Money Market / Sweep,Non-Operating,3751200.0,0.0243,0.0
DP01853,R006,Deposit,Money Market / Sweep,Non-Operating,24047100.0,0.0283,0.0
DP01854,R449,Deposit,Analyzed DDA,Operating,967600.0,0.0009,0.0
DP01855,R163,Deposit,Commercial CD,Time Deposit,1357900.0,0.039,1.0
DP01856,R051,Deposit,Analyzed DDA,Operating,294000.0,0.0077,0.0
DP01857,R015,Deposit,Commercial CD,Time Deposit,533800.0,0.0401,1.0
DP01858,R194,Deposit,Analyzed DDA,Operating,154700.0,0.0059,0.0
DP01859,R241,Deposit,Analyzed DDA,Operating,1184100.0,0.0038,0.0
DP01860,R102,Deposit,Analyzed DDA,Operating,1943700.0,0.0111,0.0
DP01861,R008,Deposit,Commercial CD,Time Deposit,2710100.0,0.0378,0.5
DP01862,R002,Deposit,Commercial CD,Time Deposit,2568700.0,0.0332,2.0
DP01863,R047,Deposit,Analyzed DDA,Operating,168200.0,0.0067,0.0
DP01864,R126,Deposit,Money Market / Sweep,Non-Operating,2314600.0,0.025,0.0
DP01865,R337,Deposit,Analyzed DDA,Operating,478400.0,0.0016,0.0
DP01866,R046,Deposit,Money Market / Sweep,Non-Operating,342600.0,0.0358,0.0
DP01867,R292,Deposit,Analyzed DDA,Operating,8922500.0,0.0122,0.0
DP01868,R005,Deposit,Money Market / Sweep,Non-Operating,680900.0,0.0347,0.0
DP01869,R410,Deposit,Analyzed DDA,Operating,114600.0,0.006,0.0
DP01870,R322,Deposit,Money Market / Sweep,Non-Operating,3712800.0,0.0268,0.0
DP01871,R112,Deposit,Analyzed DDA,Operating,933100.0,0.0011,0.0
DP01872,R297,Deposit,Money Market / Sweep,Non-Operating,236800.0,0.0316,0.0
DP01873,R358,Deposit,Analyzed DDA,Operating,222000.0,0.0009,0.0
DP01874,R361,Deposit,Analyzed DDA,Operating,764600.0,0.0048,0.0
DP01875,R234,Deposit,Analyzed DDA,Operating,705900.0,0.0051,0.0
DP01876,R175,Deposit,Analyzed DDA,Operating,239300.0,0.0075,0.0
DP01877,R276,Deposit,Analyzed DDA,Operating,3920200.0,0.0052,0.0
DP01878,R067,Deposit,Analyzed DDA,Operating,856900.0,0.012,0.0
DP01879,R351,Deposit,Analyzed DDA,Operating,1840700.0,0.01,0.0
DP01880,R134,Deposit,Analyzed DDA,Operating,460200.0,0.012,0.0
DP01881,R369,Deposit,Analyzed DDA,Operating,3262400.0,0.0065,0.0
DP01882,R333,Deposit,Analyzed DDA,Operating,1154900.0,0.0038,0.0
DP01883,R008,Deposit,Analyzed DDA,Operating,6924100.0,0.0123,0.0
DP01884,R090,Deposit,Analyzed DDA,Operating,2075300.0,0.001,0.0
DP01885,R402,Deposit,Money Market / Sweep,Non-Operating,1129500.0,0.0273,0.0
DP01886,R002,Deposit,Money Market / Sweep,Non-Operating,6776300.0,0.0316,0.0
DP01887,R276,Deposit,Analyzed DDA,Operating,219500.0,0.0101,0.0
DP01888,R066,Deposit,Analyzed DDA,Operating,775500.0,0.0097,0.0
DP01889,R446,Deposit,Money Market / Sweep,Non-Operating,525600.0,0.0347,0.0
DP01890,R350,Deposit,Analyzed DDA,Operating,771100.0,0.0098,0.0
DP01891,R161,Deposit,Analyzed DDA,Operating,1103500.0,0.0011,0.0
DP01892,R292,Deposit,Analyzed DDA,Operating,837200.0,0.0047,0.0
DP01893,R003,Deposit,Commercial CD,Time Deposit,1992200.0,0.0341,2.0
DP01894,R445,Deposit,Analyzed DDA,Operating,3634200.0,0.0123,0.0
DP01895,R094,Deposit,Analyzed DDA,Operating,215400.0,0.0059,0.0
DP01896,R286,Deposit,Analyzed DDA,Operating,1710700.0,0.0006,0.0
DP01897,R323,Deposit,Analyzed DDA,Operating,1828800.0,0.0032,0.0
DP01898,R357,Deposit,Analyzed DDA,Operating,478800.0,0.0106,0.0
DP01899,R123,Deposit,Commercial CD,Time Deposit,253000.0,0.0361,2.0
DP01900,R479,Deposit,Analyzed DDA,Operating,241100.0,0.0116,0.0
DP01901,R312,Deposit,Money Market / Sweep,Non-Operating,162000.0,0.0279,0.0
DP01902,R246,Deposit,Commercial CD,Time Deposit,576800.0,0.0377,2.0
DP01903,R006,Deposit,Analyzed DDA,Operating,3365100.0,0.005,0.0
DP01904,R009,Deposit,Analyzed DDA,Operating,2303700.0,0.0092,0.0
DP01905,R306,Deposit,Analyzed DDA,Operating,96700.0,0.0103,0.0
DP01906,R291,Deposit,Money Market / Sweep,Non-Operating,894700.0,0.0295,0.0
DP01907,R326,Deposit,Analyzed DDA,Operating,530800.0,0.0063,0.0
DP01908,R273,Deposit,Analyzed DDA,Operating,1033700.0,0.0041,0.0
DP01909,R090,Deposit,Analyzed DDA,Operating,593000.0,0.0057,0.0
DP01910,R005,Deposit,Analyzed DDA,Operating,368900.0,0.0036,0.0
DP01911,R357,Deposit,Analyzed DDA,Operating,1520600.0,0.0042,0.0
DP01912,R086,Deposit,Analyzed DDA,Operating,1394700.0,0.0034,0.0
DP01913,R099,Deposit,Money Market / Sweep,Non-Operating,666600.0,0.0239,0.0
DP01914,R454,Deposit,Commercial CD,Time Deposit,1738600.0,0.0333,2.0
DP01915,R348,Deposit,Commercial CD,Time Deposit,795400.0,0.0386,0.5
DP01916,R379,Deposit,Analyzed DDA,Operating,615200.0,0.0115,0.0
DP01917,R399,Deposit,Analyzed DDA,Operating,1601400.0,0.0049,0.0
DP01918,R315,Deposit,Analyzed DDA,Operating,3113000.0,0.0082,0.0
DP01919,R048,Deposit,Analyzed DDA,Operating,1286000.0,0.0121,0.0
DP01920,R249,Deposit,Commercial CD,Time Deposit,1928900.0,0.0388,0.5
DP01921,R195,Deposit,Money Market / Sweep,Non-Operating,210500.0,0.0246,0.0
DP01922,R202,Deposit,Analyzed DDA,Operating,1862100.0,0.0121,0.0
DP01923,R148,Deposit,Money Market / Sweep,Non-Operating,97100.0,0.0251,0.0
DP01924,R063,Deposit,Analyzed DDA,Operating,298900.0,0.001,0.0
DP01925,R166,Deposit,Money Market / Sweep,Non-Operating,397200.0,0.0301,0.0
DP01926,R173,Deposit,Analyzed DDA,Operating,3044000.0,0.0037,0.0
DP01927,R019,Deposit,Commercial CD,Time Deposit,1289800.0,0.0389,0.5
DP01928,R112,Deposit,Commercial CD,Time Deposit,947900.0,0.0409,0.5
DP01929,R065,Deposit,Analyzed DDA,Operating,342500.0,0.0017,0.0
DP01930,R091,Deposit,Money Market / Sweep,Non-Operating,271400.0,0.0281,0.0
DP01931,R284,Deposit,Analyzed DDA,Operating,216900.0,0.0053,0.0
DP01932,R275,Deposit,Money Market / Sweep,Non-Operating,2895000.0,0.0348,0.0
DP01933,R287,Deposit,Analyzed DDA,Operating,331300.0,0.0033,0.0
DP01934,R303,Deposit,Commercial CD,Time Deposit,42700.0,0.0348,0.5
DP01935,R302,Deposit,Commercial CD,Time Deposit,913400.0,0.0389,1.0
DP01936,R455,Deposit,Analyzed DDA,Operating,572900.0,0.001,0.0
DP01937,R216,Deposit,Analyzed DDA,Operating,1760300.0,0.0084,0.0
DP01938,R010,Deposit,Money Market / Sweep,Non-Operating,1303200.0,0.0323,0.0
DP01939,R478,Deposit,Analyzed DDA,Operating,490900.0,0.0067,0.0
DP01940,R378,Deposit,Analyzed DDA,Operating,27400.0,0.01,0.0
DP01941,R089,Deposit,Analyzed DDA,Operating,467700.0,0.0023,0.0
DP01942,R353,Deposit,Analyzed DDA,Operating,201600.0,0.0026,0.0
DP01943,R074,Deposit,Analyzed DDA,Operating,136100.0,0.0113,0.0
DP01944,R004,Deposit,Analyzed DDA,Operating,8654800.0,0.0093,0.0
DP01945,R197,Deposit,Analyzed DDA,Operating,429600.0,0.0033,0.0
DP01946,R488,Deposit,Analyzed DDA,Operating,378900.0,0.009,0.0
DP01947,R383,Deposit,Money Market / Sweep,Non-Operating,234400.0,0.025,0.0
DP01948,R143,Deposit,Analyzed DDA,Operating,1183200.0,0.0077,0.0
DP01949,R003,Deposit,Analyzed DDA,Operating,2609600.0,0.0098,0.0
DP01950,R097,Deposit,Commercial CD,Time Deposit,2141300.0,0.0357,1.0
DP01951,R443,Deposit,Commercial CD,Time Deposit,1654100.0,0.0405,0.5
DP01952,R108,Deposit,Analyzed DDA,Operating,2011700.0,0.0042,0.0
DP01953,R065,Deposit,Money Market / Sweep,Non-Operating,1273400.0,0.0338,0.0
DP01954,R010,Deposit,Analyzed DDA,Operating,2198200.0,0.0045,0.0
DP01955,R010,Deposit,Money Market / Sweep,Non-Operating,4247700.0,0.0256,0.0
DP01956,R128,Deposit,Analyzed DDA,Operating,394800.0,0.0075,0.0
DP01957,R170,Deposit,Analyzed DDA,Operating,1118300.0,0.0106,0.0
DP01958,R281,Deposit,Commercial CD,Time Deposit,478600.0,0.0409,0.5
DP01959,R266,Deposit,Money Market / Sweep,Non-Operating,379200.0,0.0264,0.0
DP01960,R204,Deposit,Analyzed DDA,Operating,2538800.0,0.0098,0.0
DP01961,R357,Deposit,Commercial CD,Time Deposit,348600.0,0.0353,2.0
DP01962,R146,Deposit,Analyzed DDA,Operating,259000.0,0.0125,0.0
DP01963,R095,Deposit,Analyzed DDA,Operating,970800.0,0.0083,0.0
DP01964,R310,Deposit,Analyzed DDA,Operating,1411800.0,0.0112,0.0
DP01965,R001,Deposit,Money Market / Sweep,Non-Operating,4863300.0,0.0265,0.0
DP01966,R361,Deposit,Money Market / Sweep,Non-Operating,765000.0,0.0303,0.0
DP01967,R380,Deposit,Analyzed DDA,Operating,1837300.0,0.0042,0.0
DP01968,R232,Deposit,Analyzed DDA,Operating,54000.0,0.0121,0.0
DP01969,R129,Deposit,Analyzed DDA,Operating,166100.0,0.0018,0.0
DP01970,R002,Deposit,Analyzed DDA,Operating,3050100.0,0.0094,0.0
DP01971,R035,Deposit,Analyzed DDA,Operating,662600.0,0.0079,0.0
DP01972,R239,Deposit,Analyzed DDA,Operating,542200.0,0.0106,0.0
DP01973,R202,Deposit,Money Market / Sweep,Non-Operating,525800.0,0.0357,0.0
DP01974,R286,Deposit,Money Market / Sweep,Non-Operating,353900.0,0.0333,0.0
DP01975,R343,Deposit,Analyzed DDA,Operating,1822000.0,0.0032,0.0
DP01976,R025,Deposit,Analyzed DDA,Operating,56200.0,0.0104,0.0
DP01977,R004,Deposit,Money Market / Sweep,Non-Operating,284300.0,0.0278,0.0
DP01978,R421,Deposit,Analyzed DDA,Operating,2742900.0,0.0082,0.0
DP01979,R037,Deposit,Money Market / Sweep,Non-Operating,314100.0,0.0283,0.0
DP01980,R274,Deposit,Analyzed DDA,Operating,322500.0,0.0102,0.0
DP01981,R003,Deposit,Analyzed DDA,Operating,898700.0,0.0056,0.0
DP01982,R261,Deposit,Analyzed DDA,Operating,357400.0,0.0101,0.0
DP01983,R323,Deposit,Commercial CD,Time Deposit,422100.0,0.0404,1.0
DP01984,R422,Deposit,Analyzed DDA,Operating,2421400.0,0.0077,0.0
DP01985,R052,Deposit,Analyzed DDA,Operating,994400.0,0.0013,0.0
DP01986,R154,Deposit,Analyzed DDA,Operating,134100.0,0.0012,0.0
DP01987,R301,Deposit,Money Market / Sweep,Non-Operating,71800.0,0.0337,0.0
DP01988,R264,Deposit,Money Market / Sweep,Non-Operating,797200.0,0.0272,0.0
DP01989,R221,Deposit,Analyzed DDA,Operating,863000.0,0.0022,0.0
DP01990,R014,Deposit,Analyzed DDA,Operating,234700.0,0.0075,0.0
DP01991,R008,Deposit,Analyzed DDA,Operating,13180100.0,0.0098,0.0
DP01992,R010,Deposit,Analyzed DDA,Operating,695900.0,0.0075,0.0
DP01993,R363,Deposit,Analyzed DDA,Operating,335300.0,0.0056,0.0
DP01994,R002,Deposit,Analyzed DDA,Operating,7573900.0,0.0104,0.0
DP01995,R003,Deposit,Money Market / Sweep,Non-Operating,1238200.0,0.0254,0.0
DP01996,R275,Deposit,Money Market / Sweep,Non-Operating,5314200.0,0.0345,0.0
DP01997,R244,Deposit,Commercial CD,Time Deposit,175900.0,0.0378,0.5
DP01998,R235,Deposit,Analyzed DDA,Operating,450800.0,0.0081,0.0
DP01999,R450,Deposit,Money Market / Sweep,Non-Operating,241800.0,0.0235,0.0
DP02000,R263,Deposit,Commercial CD,Time Deposit,93700.0,0.0397,1.0
