relationship_id,name,industry,segment,rating,total_revenue,opex,expected_loss,el_lifetime,economic_capital,rwa,reg_capital,capital,net_income,eva,raroc,lending_raroc,lending_net_income,lending_capital,n_deposit,n_interest_rate_derivative,n_payments,n_revolver,n_term_loan,exp_deposit,exp_interest_rate_derivative,exp_payments,exp_revolver,exp_term_loan,ancillary_uplift,meets_hurdle
R254,Client 254,Retail,Business Banking,5,230711.02305000002,68156.93199999999,11537.823075,54078.93579353292,414092.73553175386,5307004.530669679,557235.4757203163,414092.73553175386,126888.7171026591,77197.58883884866,0.3064258467121283,0.17222418928471414,66013.02172368266,383297.0385742538,5,0,4,4,2,3520100.0,0.0,49083.24,3746000.0,5060000.0,0.13420165742741416,True
R428,Client 428,Healthcare,Middle Market,4,183018.92450000002,46208.19,7157.877750000001,5360.74645816877,237794.3578960729,2582096.742811787,271120.1579952376,237794.3578960729,105494.03404203913,76958.71109451038,0.44363556383513897,0.15969410819284297,28611.942304283595,179167.1754710729,5,0,1,2,0,10341800.0,0.0,1171.8000000000002,8586000.0,0.0,0.283941455642296,True
R295,Client 295,Food Distribution,Business Banking,4,238474.5082,70972.848,12907.203300000001,24766.846030710363,449224.13187030115,5932700.084049586,622933.5088252065,449224.13187030115,130636.08534252502,76729.18951808887,0.29080380165383,0.2293033665309489,99401.90309192022,433495.1753903012,3,0,6,6,3,1788100.0,0.0,25230.36,8514000.0,5470000.0,0.061500435122881114,True
R296,Client 296,Education,Business Banking,6,149424.54687857145,20596.386000000002,5959.347599999999,18900.919902953952,186020.09497328906,2326925.5604971745,244327.18385220334,186020.09497328906,98823.24607063273,76500.83467383805,0.5312503796152933,0.24359063361956615,39327.84814403267,161450.57615578905,2,0,6,0,2,2901100.0,0.0,8549.52,0.0,2565000.0,0.2876597459957272,True
R260,Client 260,Industrial Manufacturing,Middle Market,6,419538.4945833334,119060.69,56552.532750000006,87953.25214058651,1201756.3435907809,15565776.291480858,1634406.51060549,1201756.3435907809,220546.5972067996,76335.83597590594,0.18352022719332498,0.11538511675409835,132762.0142487433,1150599.1239032806,3,0,1,6,1,8036100.0,0.0,2092.8,26899000.0,2602000.0,0.06813511043922663,True
R423,Client 423,Technology,Business Banking,4,194946.90274999998,51919.95,7997.330625,10355.1686803122,290989.8329017571,3821110.6850746647,401216.62193283974,290989.8329017571,111136.8753257054,76218.09537749455,0.38192700486283665,0.2922652691110271,80907.02176856065,276827.3562392571,4,0,1,3,4,1886900.0,0.0,3672.0,6129000.0,5693000.0,0.08966173575180952,True
R181,Client 181,Healthcare,Business Banking,4,181659.41121428573,42849.33000000001,4263.661749999999,10906.125423608997,295968.82136490603,3788831.3021750664,397827.2867283819,295968.82136490603,110915.32650599428,75399.06794220558,0.37475341488502434,0.33497492897543324,94680.31087592979,282648.94678990607,5,0,2,2,3,2387000.0,0.0,1290.6,690000.0,8032000.0,0.0397784859095911,True
R262,Client 262,Food Distribution,Business Banking,5,195817.56925,36081.73,16231.83675,32201.51328782044,381707.7053246775,4912968.563797479,515861.69919873535,381707.7053246775,120231.80935780008,74426.88471883876,0.3149839725020271,0.24297442060669397,88131.87796829682,362720.80718717753,4,0,4,3,3,2966500.0,0.0,2733.6,1880000.0,5233000.0,0.07200955189533312,True
R417,Client 417,Food Distribution,Business Banking,7,178430.34334999998,27571.602,19559.533199999998,34745.94386868331,279913.96784822166,3610917.6553460956,379146.35381134,279913.96784822166,107977.68089323898,74388.00475145236,0.385753100223237,0.2848379377937417,73625.27285809582,258481.27334572165,3,0,2,0,3,3373300.0,0.0,6296.64,0.0,4233000.0,0.10091516242949528,True
R420,Client 420,Industrial Manufacturing,Business Banking,7,396213.70442380954,64972.19399999999,94873.77289999998,434648.3412484461,1177861.2433403241,15836725.353284705,1662856.1620948943,1177861.2433403241,214103.70049823314,72760.35129739426,0.18177327907576912,0.16538781042959044,192765.51806834707,1165536.4296053243,4,0,4,3,5,1839900.0,0.0,4936.08,2427000.0,11334000.0,0.01638546864617868,True
R279,Client 279,Retail,Middle Market,4,223027.44650000005,52636.30000000001,12716.44875,95646.90691717251,519558.51264668774,6661312.177326076,699437.7786192378,519558.51264668774,135035.05237004213,72688.03085243958,0.25990345472766646,0.1991871520090126,96082.0535489036,482370.7381716878,3,0,1,2,1,6972000.0,0.0,3096.0,2882000.0,6753000.0,0.06071630271865386,True
R137,Client 137,Industrial Manufacturing,Business Banking,4,150912.4595214286,29830.482,3903.3273249999993,9034.27804289228,181352.4795862895,2124551.8322490007,223077.94238614503,181352.4795862895,94362.14770198056,72599.85015162581,0.5203245520394554,0.27582035225050777,41886.69168799099,151862.2224437895,5,0,3,4,1,4456100.0,0.0,5724.24,2070000.0,2834000.0,0.2445041997889476,True
R449,Client 449,Industrial Manufacturing,Business Banking,5,193722.44545238093,49812.47000000001,9889.427625,20920.74304003895,323453.04705656803,4103535.0620594337,430871.1815162405,323453.04705656803,111319.85250568467,72505.48685889652,0.34416077856955907,0.24510774897953133,75413.25763249418,307673.9023815679,2,0,3,4,1,1501700.0,0.0,29294.4,8611000.0,291000.0,0.09905302959002774,True
R359,Client 359,Transportation & Logistics,Business Banking,6,140130.51989285715,21431.11,6219.2384999999995,15334.285766162564,153417.0974246785,1830095.5819702407,192160.03610687525,153417.0974246785,89973.91452921752,71563.86283825611,0.586466020017039,0.2463692768904028,31279.710565007776,126962.70801217853,4,0,4,2,2,3366800.0,0.0,9586.2,1271000.0,1480000.0,0.3400967431266362,True
R342,Client 342,Commercial Real Estate,Business Banking,7,145778.94111666668,16001.007999999998,11712.892799999998,67716.9044293454,204766.1635796356,2586428.3636687216,271574.9781852158,204766.1635796356,95720.88858700683,71148.94895745054,0.4674643843184571,0.1885817234700261,33594.553832585756,178143.2114121356,5,0,1,2,1,3424400.0,0.0,562.5600000000001,911000.0,1637000.0,0.278882660848431,True
R075,Client 075,Commercial Real Estate,Business Banking,3,174414.48415000003,43044.354,4698.3864,38814.12320785453,277890.04287633154,3697711.940246326,388259.7537258642,277890.04287633154,104401.58790456147,71054.78275940169,0.37569387813950195,0.30107709714673014,81010.83808970712,269070.07825383154,2,0,2,0,4,669300.0,0.0,17135.28,0.0,7248000.0,0.0746167809927718,True
R429,Client 429,Technology,Middle Market,3,201707.87318333334,80583.126,4808.973975000001,3347.4042897251848,194894.3090381555,2443352.7359661427,256552.03727644493,194894.3090381555,94102.59512078977,70715.27803621111,0.48283911205620067,0.22036837646048532,37106.926203178125,168385.89456065552,3,0,3,5,0,2634800.0,0.0,51415.32,13815000.0,0.0,0.2624707355957153,True
R211,Client 211,Commercial Real Estate,Middle Market,6,617935.2145428571,179617.112,109362.0192,317157.68784887483,1991296.3972537285,26504602.708024666,2782983.28434259,1991296.3972537285,308271.9559242155,69316.38825376809,0.15480967893547384,0.15386033916730582,305985.4097179019,1988721.7938937284,0,0,2,7,3,0.0,0.0,25683.84,37441000.0,7655000.0,0.0009493397681680227,True
R363,Client 363,Technology,Business Banking,6,279176.46138333326,56333.899999999994,41721.28875,66517.61211356947,753289.5822619781,10014754.914292788,1051549.2660007428,753289.5822619781,159693.42037831878,69298.67050688145,0.21199472837363734,0.18047918395931203,133781.19474875234,741255.538804478,3,0,2,7,3,1565600.0,0.0,4500.0,7786000.0,5391000.0,0.0315155444143253,True
R031,Client 031,Energy,Middle Market,4,184587.7077,52777.236000000004,8337.860099999998,24226.825819524303,271367.2087201573,3363259.9548900025,353142.2952634502,271367.2087201573,101779.38934315181,69215.32429673294,0.37506148890712154,0.11695556618021268,28279.593169316508,241797.75356515727,1,0,4,2,0,3167000.0,0.0,22259.519999999997,10224000.0,0.0,0.25810592272690885,True
R213,Client 213,Food Distribution,Middle Market,6,748963.028797619,230888.00000000003,131549.49375000002,156787.51365322218,2479736.8182088304,32169407.389491472,3377787.775896604,2479736.8182088304,366316.50593698083,68748.08775192122,0.1477239452376964,0.10098670716015032,244738.8600861681,2423475.9897463303,5,0,2,5,2,7604700.0,0.0,5529.0,53092000.0,6804000.0,0.046737238077546095,True
R061,Client 061,Construction,Business Banking,7,475780.4883714286,91624.34999999999,126025.95,257939.16995265972,1411315.581756479,18607141.31580813,1953749.8381598534,1411315.581756479,237474.03708448034,68116.16727370284,0.1682643061227508,0.13963052150671637,192994.68082838508,1382181.193236479,6,0,3,7,1,4748100.0,0.0,5484.0,16200000.0,5508000.0,0.02863378461603444,True
R371,Client 371,Wholesale Trade,Business Banking,6,237169.5348214286,36461.612,38239.7192,135343.14718061563,610881.7648443892,8072032.341908838,847563.395900428,610881.7648443892,141350.23519163256,68044.42341030584,0.23138722307030873,0.1804850374799423,107754.63961997129,597028.1034068894,3,0,5,2,4,1682800.0,0.0,2319.84,1057000.0,6436000.0,0.05090218559036644,True
R106,Client 106,Technology,Business Banking,3,151083.22391904765,45277.792,2205.4879499999997,2277.4244548820434,119380.68948287728,1452097.9764379556,152470.28752598527,119380.68948287728,82229.03639074521,67903.35365279991,0.6887967957543023,0.4255732513999681,44071.75523348449,103558.56503787727,2,0,4,4,4,1277000.0,0.0,35881.44,2207000.0,3534000.0,0.2632235443543342,True
R148,Client 148,Industrial Manufacturing,Business Banking,6,137033.33225,19052.02,7214.64075,22224.670292777366,179694.35994414857,2224731.0552308694,233596.76079924125,179694.35994414857,89440.5273119658,67877.20411866797,0.49773697593939575,0.20384083243037251,31315.090812350536,153625.21060664856,3,0,4,1,1,3396100.0,0.0,4793.400000000001,338000.0,2253000.0,0.29389614350902327,True
R271,Client 271,Construction,Business Banking,7,241592.16871428568,48977.43,40017.948,125290.79908795928,537776.8346112522,7341684.77599268,770876.9014792314,537776.8346112522,131708.91112358237,67175.69097023211,0.2449136940210376,0.2285389486529532,121551.92012617039,531865.2284112521,1,0,3,4,4,543000.0,0.0,19782.6,2331000.0,6472000.0,0.016374745368084392,True
R189,Client 189,Wholesale Trade,Business Banking,3,155056.15427380952,40416.18,2314.428,8498.288017776173,200619.0904628257,2423913.2370375413,254510.88988894183,200619.0904628257,91237.52975503753,67163.23889949844,0.4547798992835313,0.25592305195709003,44043.44583592977,172096.4387503257,3,0,1,0,4,4574200.0,0.0,561.5999999999999,0.0,7388000.0,0.19885684732644127,True
R035,Client 035,Construction,Business Banking,2,148723.26508333336,40757.4,2802.0299999999997,6292.748534718567,148340.99772332623,1819611.9265401862,191059.25228671954,148340.99772332623,84264.97225671785,66464.05252991873,0.5680491135288314,0.468346650588778,63526.47573819712,135639.8634608262,4,0,3,0,4,1916200.0,0.0,7032.0,0.0,7559000.0,0.09970246294005336,True
R289,Client 289,Industrial Manufacturing,Business Banking,6,461235.06416666665,89908.78199999999,108296.27369999999,168678.0015973522,1478507.849890652,19012226.230906904,1996283.7542452253,1478507.849890652,243163.94612246714,65743.00413558887,0.16446577956312583,0.13181794327302906,192197.88915246964,1458055.5907656522,4,0,2,3,5,2451400.0,0.0,1851.24,14988000.0,7279000.0,0.032647836290096766,True
R230,Client 230,Wholesale Trade,Business Banking,5,195907.72885,43413.098,18523.931174999998,31071.948790244773,397666.0374001718,5136359.6872457005,539317.7671607987,397666.0374001718,113453.44000732905,65733.51551930842,0.2852982888582982,0.2052964479830335,78668.58450200339,383195.0590226718,3,0,4,7,2,1559300.0,0.0,13059.359999999999,6181000.0,2724000.0,0.08000184087526471,True
R313,Client 313,Industrial Manufacturing,Business Banking,3,134679.80266666666,33658.118,1848.0212999999999,2697.0629631429238,109166.76425190351,1308750.3113996661,137418.7826969649,109166.76425190351,78566.20368067737,65466.19197044895,0.719689772057226,0.42448723769811664,38997.26021370336,91869.09935190351,2,0,3,5,2,2162100.0,0.0,5441.76,4015000.0,2971000.0,0.2952025343591093,True
R355,Client 355,Wholesale Trade,Business Banking,2,120590.35333333333,24332.4,1060.704,1587.9818870034446,80284.20925554428,839366.0222771732,88133.4323391032,80284.20925554428,74699.02545615057,65064.92034548525,0.9304323496340844,0.29245962829981453,16015.26530801556,54760.602005544286,5,0,0,7,0,3334600.0,0.0,0.0,5523000.0,0.0,0.6379727213342699,True
R482,Client 482,Construction,Business Banking,5,139244.0459,29232.0,4465.33875,13551.396115016709,168192.33574121955,1826500.5969804984,191782.56268295232,168192.33574121955,85136.8051777881,64953.72488884176,0.5061871862507424,0.02315135596311601,2819.052179907983,121766.18010621952,3,0,3,3,0,7072700.0,0.0,6789.0,4254000.0,0.0,0.4830358302876264,True
R055,Client 055,Industrial Manufacturing,Business Banking,3,138414.35193571428,30790.115999999998,2703.2623500000004,9466.326667030306,164673.85044830068,2061543.2718590708,216462.04354520238,164673.85044830068,84558.29678926013,64797.43473546406,0.5134895222226384,0.2952768837828337,42517.84959272428,143993.15330080068,4,0,3,2,2,2857300.0,0.0,5172.12,3192000.0,2775000.0,0.21821263843980476,True
R379,Client 379,Industrial Manufacturing,Business Banking,9,367668.4508452381,69169.73999999999,129821.079,264488.43097500736,707626.9425293941,9250979.812365664,971352.8802983947,707626.9425293941,148900.16454079104,63984.931437263745,0.210421841780856,0.04952772871473002,32707.459360206267,660386.821866894,7,0,4,3,3,4657200.0,0.0,58900.8,2391000.0,4760000.0,0.16089411306612597,True
R065,Client 065,Food Distribution,Business Banking,6,230693.23783333332,60512.134,27345.389400000004,54000.194625749675,492457.97407616634,6274716.281923153,658845.209601931,492457.97407616634,122964.46329080197,63869.50640166202,0.24969534409810082,0.1786626209751733,82709.94099026146,462939.2569011663,8,0,6,6,3,4238300.0,0.0,46094.88,5060000.0,2465000.0,0.07103272312292752,True
R013,Client 013,Retail,Business Banking,5,322033.3645,114035.69,28040.599,94555.72416610972,806638.7405021975,10547099.165256789,1107445.4123519626,806638.7405021975,160369.6269270943,63572.9780668306,0.19881220535880945,0.16541970772788311,130048.8566755058,786175.1085271975,4,0,5,7,3,2504800.0,0.0,43411.8,19312000.0,4180000.0,0.03339249763092633,True
R047,Client 047,Wholesale Trade,Business Banking,4,179761.20945000002,51392.128,8552.207925,14431.776251442549,303205.3782153285,3889131.456423776,408358.8029244965,303205.3782153285,99932.61324558052,63547.9678597411,0.32958720532526636,0.24975446867525256,71435.68936670946,286023.6685478285,5,0,5,5,1,2500900.0,0.0,13095.960000000001,8360000.0,2484000.0,0.07983273665001381,True
R105,Client 105,Wholesale Trade,Middle Market,8,526316.7400952381,121856.3,153560.07750000004,391416.61333188874,1404128.4075321695,18269828.989001535,1918332.0438451616,1404128.4075321695,231769.07277677223,63273.663872911915,0.16506259080971,0.14085875088180458,195365.31293084426,1386959.0047321694,1,0,6,1,4,221600.0,0.0,109878.0,973000.0,12819000.0,0.024203839927905424,True
R048,Client 048,Construction,Business Banking,4,153606.92021428572,48768.350000000006,3346.0117499999997,7587.775628408252,154350.23641993495,1828926.454863128,192037.27776062844,154350.23641993495,81650.63235050444,63128.60398011225,0.5289958359918582,0.27650455532294277,34873.350030702444,126122.15371993496,6,0,1,2,1,3858900.0,0.0,29790.0,3685000.0,3044000.0,0.2524912806689154,True
R114,Client 114,Industrial Manufacturing,Business Banking,6,260355.18721904763,61860.238000000005,36798.63705,76691.25139141254,659817.467511208,8981672.56114979,943075.618920728,659817.467511208,142195.4563478541,63017.36024650916,0.2155072627649687,0.1674858516967114,108274.97512292472,646472.3678212081,4,0,5,6,3,1470100.0,0.0,6200.16,7772000.0,6454000.0,0.0480214110682573,True
R126,Client 126,Energy,Middle Market,8,2043459.0976666666,376406.46599999996,841800.7806,2737955.2960336143,6236929.909003849,83755619.84978887,8794340.084227832,6236929.909003849,809683.9759481191,61252.386867657275,0.1298209195487721,0.122453051929598,760331.0535799052,6209163.7701038495,1,0,6,4,5,2314600.0,0.0,100980.12,21450000.0,53849000.0,0.007367867619174087,True
R462,Client 462,Education,Business Banking,6,273481.92199761904,67118.926,45597.299100000004,84851.94871906214,676313.0942112925,9032354.381118463,948397.2100174386,676313.0942112925,141970.8507788129,60813.27947345782,0.20991882604960865,0.16268611075953998,107630.08299795534,661581.2652687923,3,0,3,6,3,1247700.0,0.0,33244.32,7757000.0,4403000.0,0.04723271529006867,True
R158,Client 158,Transportation & Logistics,Business Banking,5,230882.75033333336,56180.630000000005,25147.63425,56890.23732436968,583232.7765305839,7606307.864614564,798662.3257845293,583232.7765305839,130726.8004646182,60738.86728094815,0.22414172475398092,0.20825683715398863,120084.6573743052,576618.0789805838,2,0,3,6,4,1036000.0,0.0,2106.6000000000004,7399000.0,6127000.0,0.015884887599992292,True
